1,0.05,N/A,0.02,N/A,0.07,0.15,0.13,0.02,-0.03,0.07,0.04,-0.03,-0.00,-0.05,-0.04,0.08,0.05,0.11,0.01,N/A,0.03,-0.01,0.02,-0.00,0.07,0.01,0.03,0.04,-0.04,N/A,0.01
0.05,1,N/A,0.15,N/A,0.03,0.02,0.11,0.18,0.07,0.13,0.07,0.01,0.11,0.06,-0.02,0.20,0.05,0.22,0.05,N/A,0.07,0.03,-0.00,0.05,0.13,0.03,0.09,0.27,0.00,N/A,0.03
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.02,0.15,N/A,1,N/A,0.04,0.06,0.32,0.23,0.40,0.07,0.27,0.08,0.08,0.17,0.10,0.37,0.15,0.32,0.16,N/A,0.08,0.15,0.12,0.08,0.03,0.02,0.11,0.24,0.09,N/A,0.15
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.07,0.03,N/A,0.04,N/A,1,0.01,0.01,0.03,0.07,0.02,0.03,0.01,0.03,0.03,0.01,0.31,-0.02,0.04,-0.00,N/A,0.00,-0.00,0.04,-0.00,-0.04,0.06,0.04,-0.02,-0.00,N/A,0.02
0.15,0.02,N/A,0.06,N/A,0.01,1,0.15,0.06,0.04,0.04,0.05,-0.02,0.52,0.03,0.06,0.02,0.04,0.16,0.13,N/A,0.03,-0.01,0.02,0.03,-0.04,0.01,-0.04,0.09,0.02,N/A,0.08
0.13,0.11,N/A,0.32,N/A,0.01,0.15,1,0.29,0.44,0.06,0.31,0.06,0.06,0.21,0.13,0.25,0.14,0.57,0.28,N/A,0.11,0.12,0.13,0.09,0.09,0.04,0.11,0.26,0.10,N/A,0.38
0.02,0.18,N/A,0.23,N/A,0.03,0.06,0.29,1,0.28,0.04,0.20,0.02,0.02,0.20,0.05,0.29,0.25,0.41,0.25,N/A,0.19,0.12,0.18,0.16,0.13,0.12,0.08,0.33,0.20,N/A,0.21
-0.03,0.07,N/A,0.40,N/A,0.07,0.04,0.44,0.28,1,0.11,0.27,0.14,0.12,0.19,0.12,0.28,0.10,0.39,0.19,N/A,0.07,0.19,0.06,0.07,0.04,0.02,0.17,0.20,0.04,N/A,0.26
0.07,0.13,N/A,0.07,N/A,0.02,0.04,0.06,0.04,0.11,1,0.13,0.06,-0.00,0.06,0.04,0.02,0.06,0.09,0.10,N/A,0.06,0.07,0.05,-0.00,0.04,0.09,0.08,0.09,-0.01,N/A,0.01
0.04,0.07,N/A,0.27,N/A,0.03,0.05,0.31,0.20,0.27,0.13,1,0.02,0.01,0.07,0.03,0.19,0.08,0.29,0.15,N/A,0.15,0.13,0.02,0.03,-0.01,0.04,0.12,0.16,0.13,N/A,0.12
-0.03,0.01,N/A,0.08,N/A,0.01,-0.02,0.06,0.02,0.14,0.06,0.02,1,0.03,0.04,-0.00,0.15,0.03,0.12,0.06,N/A,0.02,0.05,0.03,-0.01,-0.00,0.04,0.07,0.03,-0.02,N/A,0.05
-0.00,0.11,N/A,0.08,N/A,0.03,0.52,0.06,0.02,0.12,-0.00,0.01,0.03,1,-0.02,0.01,0.07,0.00,0.09,0.06,N/A,0.03,0.07,0.01,0.03,-0.02,0.00,-0.01,0.10,0.01,N/A,-0.00
