1,0.16,0.12,0.17,0.11,0.13,0.03,0.01,0.22,0.04,0.12,0.06
0.16,1,0.38,0.37,0.13,0.29,0.13,0.10,0.09,0.20,0.25,0.28
0.12,0.38,1,0.48,0.19,0.31,0.06,0.17,0.13,0.23,0.13,0.19
0.17,0.37,0.48,1,0.25,0.29,0.14,0.18,0.20,0.26,0.19,0.13
0.11,0.13,0.19,0.25,1,0.29,0.19,0.07,0.29,0.25,0.22,0.04
0.13,0.29,0.31,0.29,0.29,1,0.09,0.19,0.15,0.25,0.24,0.14
0.03,0.13,0.06,0.14,0.19,0.09,1,0.06,-0.01,0.34,0.15,0.02
0.01,0.10,0.17,0.18,0.07,0.19,0.06,1,0.16,0.32,0.18,0.04
0.22,0.09,0.13,0.20,0.29,0.15,-0.01,0.16,1,0.08,0.08,0.05
0.04,0.20,0.23,0.26,0.25,0.25,0.34,0.32,0.08,1,0.19,0.15
0.12,0.25,0.13,0.19,0.22,0.24,0.15,0.18,0.08,0.19,1,0.05
0.06,0.28,0.19,0.13,0.04,0.14,0.02,0.04,0.05,0.15,0.05,1
