1,0.16,0.18,0.51,0.36,0.44,0.52,0.19,0.21,0.28,0.47,0.35,0.25
0.16,1,0.10,0.32,0.25,0.20,0.12,0.10,0.23,0.21,0.36,0.40,0.08
0.18,0.10,1,0.14,0.21,0.08,0.14,0.01,0.05,0.07,0.21,0.16,0.03
0.51,0.32,0.14,1,0.52,0.46,0.45,0.28,0.35,0.46,0.60,0.51,0.33
0.36,0.25,0.21,0.52,1,0.30,0.39,0.28,0.33,0.28,0.45,0.55,0.24
0.44,0.20,0.08,0.46,0.30,1,0.51,0.13,0.18,0.14,0.33,0.22,0.32
0.52,0.12,0.14,0.45,0.39,0.51,1,0.18,0.23,0.22,0.41,0.28,0.13
0.19,0.10,0.01,0.28,0.28,0.13,0.18,1,0.21,0.32,0.28,0.33,0.23
0.21,0.23,0.05,0.35,0.33,0.18,0.23,0.21,1,0.24,0.28,0.40,0.19
0.28,0.21,0.07,0.46,0.28,0.14,0.22,0.32,0.24,1,0.40,0.40,0.17
0.47,0.36,0.21,0.60,0.45,0.33,0.41,0.28,0.28,0.40,1,0.54,0.27
0.35,0.40,0.16,0.51,0.55,0.22,0.28,0.33,0.40,0.40,0.54,1,0.28
0.25,0.08,0.03,0.33,0.24,0.32,0.13,0.23,0.19,0.17,0.27,0.28,1
