1,0.04,0.15,0.06,0.05,0.15,0.00,0.09,0.38,0.01,-0.01,0.16,0.10,-0.00,-0.04,0.03,0.01,0.13,0.08,0.09,-0.00,0.01,0.07,N/A,0.04,0.12,0.14,0.01,0.14,-0.02,0.12,0.02,N/A
0.04,1,0.50,0.34,0.40,0.36,0.05,0.07,0.15,0.15,0.05,0.50,0.48,0.09,0.00,0.34,0.39,0.28,0.32,0.17,0.17,0.32,0.16,N/A,0.29,0.38,0.31,0.31,0.23,0.27,0.27,0.27,N/A
0.15,0.50,1,0.25,0.36,0.34,0.10,0.04,0.10,0.13,0.05,0.47,0.32,0.01,0.06,0.19,0.42,0.26,0.32,0.18,0.06,0.18,0.16,N/A,0.18,0.28,0.39,0.20,0.24,0.14,0.30,0.14,N/A
0.06,0.34,0.25,1,0.32,0.28,-0.00,0.02,0.13,0.21,0.20,0.41,0.30,0.05,0.01,0.32,0.32,0.11,0.14,0.06,0.01,0.15,0.06,N/A,0.29,0.36,0.14,0.11,0.34,0.09,0.24,0.17,N/A
0.05,0.40,0.36,0.32,1,0.45,0.12,0.10,0.11,0.19,0.19,0.62,0.29,0.11,0.06,0.23,0.33,0.33,0.24,0.14,0.12,0.28,0.11,N/A,0.14,0.31,0.21,0.17,0.39,0.15,0.35,0.20,N/A
0.15,0.36,0.34,0.28,0.45,1,0.05,0.16,0.17,0.14,0.13,0.55,0.31,0.06,0.01,0.17,0.30,0.34,0.33,0.12,0.09,0.30,0.20,N/A,0.20,0.31,0.31,0.21,0.29,0.08,0.25,0.24,N/A
0.00,0.05,0.10,-0.00,0.12,0.05,1,0.01,-0.00,0.01,0.00,0.09,0.02,0.15,0.01,0.01,0.03,-0.00,0.02,0.15,0.01,0.20,0.02,N/A,-0.00,0.01,0.01,0.01,0.01,0.02,0.05,0.15,N/A
0.09,0.07,0.04,0.02,0.10,0.16,0.01,1,0.16,0.02,-0.00,0.15,0.06,0.03,-0.01,0.01,0.02,0.18,0.02,0.16,0.01,-0.00,0.23,N/A,0.02,0.09,0.06,0.02,0.07,-0.00,0.05,0.06,N/A
0.38,0.15,0.10,0.13,0.11,0.17,-0.00,0.16,1,-0.00,-0.00,0.29,0.09,-0.02,-0.00,0.05,0.09,0.25,0.02,0.10,-0.01,0.04,0.08,N/A,0.14,0.09,0.10,0.03,0.16,0.10,0.25,0.10,N/A
0.01,0.15,0.13,0.21,0.19,0.14,0.01,0.02,-0.00,1,0.39,0.11,0.25,0.09,-0.00,0.06,0.16,0.02,0.32,0.01,-0.01,0.20,0.04,N/A,0.34,0.20,0.05,0.01,0.05,0.04,0.01,0.00,N/A
-0.01,0.05,0.05,0.20,0.19,0.13,0.00,-0.00,-0.00,0.39,1,0.10,0.06,0.07,0.04,0.01,0.19,0.06,0.30,-0.01,0.01,0.17,0.03,N/A,0.10,0.15,-0.00,0.01,0.03,0.04,0.02,0.02,N/A
0.16,0.50,0.47,0.41,0.62,0.55,0.09,0.15,0.29,0.11,0.10,1,0.40,0.16,0.09,0.30,0.45,0.50,0.32,0.21,0.08,0.27,0.19,N/A,0.23,0.42,0.33,0.23,0.47,0.24,0.45,0.22,N/A
0.10,0.48,0.32,0.30,0.29,0.31,0.02,0.06,0.09,0.25,0.06,0.40,1,0.15,0.15,0.27,0.30,0.22,0.30,0.05,0.03,0.24,0.12,N/A,0.40,0.38,0.35,0.21,0.21,0.20,0.18,0.18,N/A
-0.00,0.09,0.01,0.05,0.11,0.06,0.15,0.03,-0.02,0.09,0.07,0.16,0.15,1,0.05,-0.02,0.03,0.09,0.10,0.04,0.01,0.03,0.07,N/A,0.06,0.15,0.09,-0.02,0.07,0.05,-0.01,0.02,N/A
-0.04,0.00,0.06,0.01,0.06,0.01,0.01,-0.01,-0.00,-0.00,0.04,0.09,0.15,0.05,1,0.06,0.09,0.12,0.01,-0.05,-0.00,-0.00,0.06,N/A,0.07,0.10,0.12,0.03,0.03,0.08,0.07,0.01,N/A
0.03,0.34,0.19,0.32,0.23,0.17,0.01,0.01,0.05,0.06,0.01,0.30,0.27,-0.02,0.06,1,0.18,0.10,0.14,0.07,0.03,0.23,0.04,N/A,0.18,0.30,0.15,0.13,0.24,0.12,0.20,0.15,N/A
0.01,0.39,0.42,0.32,0.33,0.30,0.03,0.02,0.09,0.16,0.19,0.45,0.30,0.03,0.09,0.18,1,0.35,0.33,0.13,0.16,0.26,0.07,N/A,0.23,0.37,0.36,0.27,0.21,0.29,0.21,0.23,N/A
0.13,0.28,0.26,0.11,0.33,0.34,-0.00,0.18,0.25,0.02,0.06,0.50,0.22,0.09,0.12,0.10,0.35,1,0.20,0.19,0.10,0.12,0.17,N/A,0.10,0.27,0.22,0.19,0.23,0.16,0.29,0.10,N/A
0.08,0.32,0.32,0.14,0.24,0.33,0.02,0.02,0.02,0.32,0.30,0.32,0.30,0.10,0.01,0.14,0.33,0.20,1,0.05,0.02,0.33,0.06,N/A,0.14,0.32,0.25,0.17,0.06,0.06,0.09,0.09,N/A
0.09,0.17,0.18,0.06,0.14,0.12,0.15,0.16,0.10,0.01,-0.01,0.21,0.05,0.04,-0.05,0.07,0.13,0.19,0.05,1,0.00,0.09,0.08,N/A,-0.00,0.15,0.08,0.05,0.06,0.03,0.23,0.03,N/A
-0.00,0.17,0.06,0.01,0.12,0.09,0.01,0.01,-0.01,-0.01,0.01,0.08,0.03,0.01,-0.00,0.03,0.16,0.10,0.02,0.00,1,0.02,0.00,N/A,0.02,0.03,0.02,0.63,0.02,0.25,0.05,0.22,N/A
