N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,1,-0.03,0.15,0.17,0.17,0.14,N/A,0.05,0.25,0.19,0.08,-0.01,0.10,0.02,0.27,0.02,0.02,-0.02,N/A,0.03,0.09,0.02,0.10,0.05,0.18,0.10,0.05,0.16,0.03
N/A,-0.03,1,0.02,-0.02,0.04,0.03,N/A,-0.10,0.08,0.10,-0.01,0.05,0.02,0.16,0.01,-0.04,0.10,0.02,N/A,-0.01,-0.05,0.05,0.02,-0.04,-0.04,0.02,0.05,-0.01,-0.00
N/A,0.15,0.02,1,0.19,0.49,0.42,N/A,-0.00,0.39,0.53,0.21,0.07,0.16,0.07,0.22,0.02,0.27,0.16,N/A,0.10,0.25,0.20,0.26,0.19,0.22,0.21,0.11,0.28,0.10
N/A,0.17,-0.02,0.19,1,0.28,0.23,N/A,0.01,0.21,0.25,0.15,0.04,0.45,0.12,0.18,0.12,0.11,0.04,N/A,0.33,0.18,0.04,0.18,0.12,0.29,0.08,0.09,0.15,0.04
N/A,0.17,0.04,0.49,0.28,1,0.56,N/A,0.17,0.51,0.66,0.18,0.13,0.18,0.06,0.34,0.03,0.24,0.15,N/A,0.06,0.27,0.13,0.19,0.16,0.24,0.19,0.10,0.30,0.08
N/A,0.14,0.03,0.42,0.23,0.56,1,N/A,0.09,0.44,0.51,0.18,0.08,0.21,0.03,0.41,0.02,0.23,0.11,N/A,0.11,0.22,0.14,0.18,0.17,0.17,0.17,0.11,0.33,0.12
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.05,-0.10,-0.00,0.01,0.17,0.09,N/A,1,0.12,0.12,0.06,0.10,-0.02,0.14,0.13,0.02,0.05,0.10,N/A,0.03,0.20,0.00,0.10,0.11,0.12,0.02,0.06,0.02,0.03
N/A,0.25,0.08,0.39,0.21,0.51,0.44,N/A,0.12,1,0.48,0.15,0.06,0.18,0.06,0.25,0.03,0.20,0.06,N/A,0.01,0.18,0.11,0.15,0.11,0.17,0.18,0.21,0.32,0.04
