1,0.15,0.13,0.13,0.17,0.05,0.01,0.10,0.11,0.10,0.16,0.12
0.15,1,0.46,0.60,0.51,0.49,0.55,0.34,0.56,0.68,0.50,0.40
0.13,0.46,1,0.36,0.31,0.23,0.32,0.18,0.25,0.29,0.44,0.33
0.13,0.60,0.36,1,0.32,0.29,0.46,0.17,0.41,0.48,0.41,0.36
0.17,0.51,0.31,0.32,1,0.30,0.39,0.08,0.32,0.30,0.39,0.37
0.05,0.49,0.23,0.29,0.30,1,0.30,0.26,0.29,0.38,0.26,0.18
0.01,0.55,0.32,0.46,0.39,0.30,1,0.16,0.34,0.47,0.35,0.24
0.10,0.34,0.18,0.17,0.08,0.26,0.16,1,0.13,0.23,0.21,0.13
0.11,0.56,0.25,0.41,0.32,0.29,0.34,0.13,1,0.44,0.35,0.26
0.10,0.68,0.29,0.48,0.30,0.38,0.47,0.23,0.44,1,0.35,0.27
0.16,0.50,0.44,0.41,0.39,0.26,0.35,0.21,0.35,0.35,1,0.54
0.12,0.40,0.33,0.36,0.37,0.18,0.24,0.13,0.26,0.27,0.54,1
