1,0.43,0.62,0.51,0.42,0.60,0.83,0.71,0.79,0.32,0.41,N/A,0.42,0.54,0.42
0.43,1,0.40,0.28,0.30,0.31,0.42,0.42,0.40,0.36,0.31,N/A,0.26,0.31,0.23
0.62,0.40,1,0.46,0.42,0.48,0.61,0.57,0.60,0.30,0.41,N/A,0.39,0.48,0.35
0.51,0.28,0.46,1,0.27,0.50,0.52,0.52,0.56,0.24,0.34,N/A,0.32,0.38,0.25
0.42,0.30,0.42,0.27,1,0.31,0.45,0.41,0.44,0.25,0.40,N/A,0.30,0.32,0.29
0.60,0.31,0.48,0.50,0.31,1,0.61,0.51,0.68,0.24,0.38,N/A,0.29,0.62,0.63
0.83,0.42,0.61,0.52,0.45,0.61,1,0.73,0.80,0.34,0.43,N/A,0.46,0.56,0.45
0.71,0.42,0.57,0.52,0.41,0.51,0.73,1,0.67,0.31,0.38,N/A,0.77,0.44,0.33
0.79,0.40,0.60,0.56,0.44,0.68,0.80,0.67,1,0.31,0.44,N/A,0.38,0.64,0.48
0.32,0.36,0.30,0.24,0.25,0.24,0.34,0.31,0.31,1,0.21,N/A,0.20,0.16,0.14
0.41,0.31,0.41,0.34,0.40,0.38,0.43,0.38,0.44,0.21,1,N/A,0.25,0.33,0.26
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.42,0.26,0.39,0.32,0.30,0.29,0.46,0.77,0.38,0.20,0.25,N/A,1,0.24,0.17
0.54,0.31,0.48,0.38,0.32,0.62,0.56,0.44,0.64,0.16,0.33,N/A,0.24,1,0.59
0.42,0.23,0.35,0.25,0.29,0.63,0.45,0.33,0.48,0.14,0.26,N/A,0.17,0.59,1
