1,0.03,0.11,0.08,N/A,0.01,-0.02,0.10,0.08,N/A,0.00,0.10,0.09,N/A,-0.07,0.06,0.06,-0.04,0.11,N/A,-0.07,-0.09,N/A,0.13,N/A
0.03,1,0.23,0.41,N/A,0.05,0.13,0.33,0.05,N/A,0.21,0.41,0.03,N/A,0.03,0.25,0.35,0.27,0.43,N/A,0.30,0.03,N/A,0.26,N/A
0.11,0.23,1,0.42,N/A,0.02,0.12,0.39,-0.01,N/A,0.17,0.46,0.01,N/A,0.12,0.20,0.34,0.22,0.47,N/A,0.23,0.00,N/A,0.25,N/A
0.08,0.41,0.42,1,N/A,0.13,0.21,0.61,0.10,N/A,0.31,0.92,0.13,N/A,0.03,0.37,0.55,0.43,0.80,N/A,0.31,0.10,N/A,0.42,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.01,0.05,0.02,0.13,N/A,1,0.05,0.09,-0.00,N/A,-0.02,0.15,0.10,N/A,0.05,-0.02,0.03,-0.01,0.14,N/A,0.04,-0.00,N/A,0.04,N/A
-0.02,0.13,0.12,0.21,N/A,0.05,1,0.21,0.01,N/A,0.10,0.22,0.03,N/A,0.01,0.18,0.15,0.24,0.21,N/A,0.11,0.07,N/A,0.10,N/A
0.10,0.33,0.39,0.61,N/A,0.09,0.21,1,0.03,N/A,0.23,0.65,0.13,N/A,0.05,0.41,0.46,0.35,0.67,N/A,0.32,0.06,N/A,0.33,N/A
0.08,0.05,-0.01,0.10,N/A,-0.00,0.01,0.03,1,N/A,0.07,0.11,-0.00,N/A,-0.00,0.13,0.14,0.16,0.13,N/A,0.03,0.08,N/A,0.17,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.00,0.21,0.17,0.31,N/A,-0.02,0.10,0.23,0.07,N/A,1,0.27,-0.02,N/A,0.07,0.22,0.45,0.50,0.33,N/A,0.31,0.05,N/A,0.76,N/A
0.10,0.41,0.46,0.92,N/A,0.15,0.22,0.65,0.11,N/A,0.27,1,0.17,N/A,0.07,0.43,0.57,0.47,0.81,N/A,0.33,0.10,N/A,0.38,N/A
0.09,0.03,0.01,0.13,N/A,0.10,0.03,0.13,-0.00,N/A,-0.02,0.17,1,N/A,0.07,0.09,0.06,0.05,0.16,N/A,0.05,-0.07,N/A,0.02,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.07,0.03,0.12,0.03,N/A,0.05,0.01,0.05,-0.00,N/A,0.07,0.07,0.07,N/A,1,0.08,0.20,0.16,0.10,N/A,0.12,0.03,N/A,0.03,N/A
0.06,0.25,0.20,0.37,N/A,-0.02,0.18,0.41,0.13,N/A,0.22,0.43,0.09,N/A,0.08,1,0.37,0.36,0.44,N/A,0.24,0.00,N/A,0.25,N/A
0.06,0.35,0.34,0.55,N/A,0.03,0.15,0.46,0.14,N/A,0.45,0.57,0.06,N/A,0.20,0.37,1,0.61,0.62,N/A,0.32,0.11,N/A,0.51,N/A
-0.04,0.27,0.22,0.43,N/A,-0.01,0.24,0.35,0.16,N/A,0.50,0.47,0.05,N/A,0.16,0.36,0.61,1,0.46,N/A,0.26,0.14,N/A,0.49,N/A
0.11,0.43,0.47,0.80,N/A,0.14,0.21,0.67,0.13,N/A,0.33,0.81,0.16,N/A,0.10,0.44,0.62,0.46,1,N/A,0.38,0.12,N/A,0.42,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.07,0.30,0.23,0.31,N/A,0.04,0.11,0.32,0.03,N/A,0.31,0.33,0.05,N/A,0.12,0.24,0.32,0.26,0.38,N/A,1,0.05,N/A,0.26,N/A
-0.09,0.03,0.00,0.10,N/A,-0.00,0.07,0.06,0.08,N/A,0.05,0.10,-0.07,N/A,0.03,0.00,0.11,0.14,0.12,N/A,0.05,1,N/A,0.05,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.13,0.26,0.25,0.42,N/A,0.04,0.10,0.33,0.17,N/A,0.76,0.38,0.02,N/A,0.03,0.25,0.51,0.49,0.42,N/A,0.26,0.05,N/A,1,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
