1,0.13,0.12,0.05,0.01,0.00,0.17
0.13,1,0.68,0.53,0.40,0.06,0.81
0.12,0.68,1,0.46,0.38,0.08,0.68
0.05,0.53,0.46,1,0.23,0.12,0.47
0.01,0.40,0.38,0.23,1,0.02,0.41
0.00,0.06,0.08,0.12,0.02,1,0.10
0.17,0.81,0.68,0.47,0.41,0.10,1
