N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,1,0.03,0.02,N/A,0.01,0.02,0.01,-0.00,0.06,-0.00,0.08,0.03,0.00,0.00,0.09,0.03,0.17,0.02,0.00,-0.01,0.06,0.02,0.07,-0.01,-0.01,0.07,0.06,0.01,0.03,0.01,0.04
N/A,N/A,0.03,1,0.06,N/A,0.04,0.09,0.00,-0.00,0.07,0.11,0.12,0.13,0.05,-0.01,0.06,0.09,0.12,-0.02,-0.02,0.00,0.06,-0.00,0.17,0.14,0.14,0.18,0.10,0.00,0.05,0.03,0.06
N/A,N/A,0.02,0.06,1,N/A,0.01,-0.05,0.00,-0.04,0.08,-0.01,0.02,0.16,0.02,-0.01,0.08,0.14,0.15,-0.03,0.00,0.00,-0.02,0.14,0.10,0.20,-0.00,0.13,0.15,-0.00,0.04,0.05,-0.01
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,0.01,0.04,0.01,N/A,1,-0.02,0.01,-0.02,0.05,0.01,0.02,0.01,0.00,0.01,0.07,0.06,0.15,0.09,0.00,0.00,0.00,-0.01,0.04,0.00,-0.03,0.02,0.01,0.02,0.00,0.28,-0.01
N/A,N/A,0.02,0.09,-0.05,N/A,-0.02,1,0.06,-0.05,0.09,0.04,0.24,0.15,0.02,0.03,0.09,0.07,0.13,-0.03,-0.00,0.00,0.03,0.03,0.17,0.06,0.11,0.19,0.07,-0.00,0.06,0.20,0.03
N/A,N/A,0.01,0.00,0.00,N/A,0.01,0.06,1,-0.00,0.03,0.03,0.03,-0.00,-0.00,0.01,0.02,0.00,-0.00,-0.02,-0.00,0.00,0.02,0.58,0.01,0.02,0.06,0.04,0.04,-0.00,0.01,0.02,0.01
N/A,N/A,-0.00,-0.00,-0.04,N/A,-0.02,-0.05,-0.00,1,-0.00,-0.00,0.01,0.03,0.00,0.01,0.02,0.02,0.03,0.09,-0.00,0.00,0.07,0.01,0.05,0.03,0.00,0.23,0.01,-0.01,-0.01,0.05,0.00
N/A,N/A,0.06,0.07,0.08,N/A,0.05,0.09,0.03,-0.00,1,0.08,0.02,0.41,0.15,0.06,0.34,0.40,0.31,0.02,-0.00,0.03,0.06,0.12,0.48,0.03,-0.03,0.40,0.35,0.07,0.30,0.38,0.15
N/A,N/A,-0.00,0.11,-0.01,N/A,0.01,0.04,0.03,-0.00,0.08,1,-0.02,0.18,0.04,-0.02,0.10,0.04,0.08,-0.04,-0.00,0.02,0.02,0.01,0.08,0.02,0.02,0.14,0.04,0.04,0.19,0.05,0.02
N/A,N/A,0.08,0.12,0.02,N/A,0.02,0.24,0.03,0.01,0.02,-0.02,1,-0.01,0.08,-0.03,0.05,0.07,0.05,0.03,0.01,0.03,0.27,0.01,0.03,0.09,0.21,0.23,0.07,-0.02,0.04,-0.01,-0.02
N/A,N/A,0.03,0.13,0.16,N/A,0.01,0.15,-0.00,0.03,0.41,0.18,-0.01,1,0.16,0.03,0.36,0.37,0.26,0.06,0.00,-0.00,0.05,0.04,0.57,0.15,0.05,0.43,0.43,0.12,0.31,0.28,0.09
N/A,N/A,0.00,0.05,0.02,N/A,0.00,0.02,-0.00,0.00,0.15,0.04,0.08,0.16,1,0.37,0.18,0.27,0.13,0.02,0.01,0.00,0.03,0.01,0.23,0.10,0.04,0.19,0.14,0.00,0.08,0.10,0.04
N/A,N/A,0.00,-0.01,-0.01,N/A,0.01,0.03,0.01,0.01,0.06,-0.02,-0.03,0.03,0.37,1,0.02,0.01,0.02,-0.03,0.00,0.00,0.00,0.05,0.01,-0.01,0.01,0.05,0.04,-0.01,0.01,0.06,0.00
N/A,N/A,0.09,0.06,0.08,N/A,0.07,0.09,0.02,0.02,0.34,0.10,0.05,0.36,0.18,0.02,1,0.41,0.34,-0.00,0.18,0.00,0.07,0.22,0.55,0.11,0.05,0.47,0.42,-0.01,0.46,0.26,0.15
N/A,N/A,0.03,0.09,0.14,N/A,0.06,0.07,0.00,0.02,0.40,0.04,0.07,0.37,0.27,0.01,0.41,1,0.35,-0.00,0.10,-0.01,0.01,0.12,0.55,0.12,-0.01,0.43,0.36,0.01,0.25,0.34,0.16
N/A,N/A,0.17,0.12,0.15,N/A,0.15,0.13,-0.00,0.03,0.31,0.08,0.05,0.26,0.13,0.02,0.34,0.35,1,0.08,0.21,-0.00,-0.02,0.19,0.40,0.06,0.02,0.37,0.31,-0.01,0.22,0.27,0.11
N/A,N/A,0.02,-0.02,-0.03,N/A,0.09,-0.03,-0.02,0.09,0.02,-0.04,0.03,0.06,0.02,-0.03,-0.00,-0.00,0.08,1,0.03,0.00,-0.02,-0.00,0.07,-0.01,0.01,0.07,0.07,-0.00,0.09,0.04,0.08
N/A,N/A,0.00,-0.02,0.00,N/A,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,0.01,0.00,0.01,0.00,0.18,0.10,0.21,0.03,1,0.00,-0.03,0.60,0.06,0.01,0.01,0.08,0.05,-0.00,0.20,0.01,-0.00
N/A,N/A,-0.01,0.00,0.00,N/A,0.00,0.00,0.00,0.00,0.03,0.02,0.03,-0.00,0.00,0.00,0.00,-0.01,-0.00,0.00,0.00,1,0.02,0.00,-0.00,-0.01,-0.04,0.05,0.04,0.00,-0.01,-0.01,-0.01
N/A,N/A,0.06,0.06,-0.02,N/A,0.00,0.03,0.02,0.07,0.06,0.02,0.27,0.05,0.03,0.00,0.07,0.01,-0.02,-0.02,-0.03,0.02,1,-0.00,0.06,-0.01,0.03,0.25,0.06,-0.00,0.05,0.07,0.02
N/A,N/A,0.02,-0.00,0.14,N/A,-0.01,0.03,0.58,0.01,0.12,0.01,0.01,0.04,0.01,0.05,0.22,0.12,0.19,-0.00,0.60,0.00,-0.00,1,0.12,0.10,0.04,0.14,0.11,-0.01,0.23,0.08,0.05
N/A,N/A,0.07,0.17,0.10,N/A,0.04,0.17,0.01,0.05,0.48,0.08,0.03,0.57,0.23,0.01,0.55,0.55,0.40,0.07,0.06,-0.00,0.06,0.12,1,0.13,-0.02,0.57,0.55,0.07,0.37,0.46,0.17
N/A,N/A,-0.01,0.14,0.20,N/A,0.00,0.06,0.02,0.03,0.03,0.02,0.09,0.15,0.10,-0.01,0.11,0.12,0.06,-0.01,0.01,-0.01,-0.01,0.10,0.13,1,0.02,0.12,0.07,0.03,0.06,0.11,0.06
N/A,N/A,-0.01,0.14,-0.00,N/A,-0.03,0.11,0.06,0.00,-0.03,0.02,0.21,0.05,0.04,0.01,0.05,-0.01,0.02,0.01,0.01,-0.04,0.03,0.04,-0.02,0.02,1,0.14,0.11,0.00,0.13,0.06,0.03
N/A,N/A,0.07,0.18,0.13,N/A,0.02,0.19,0.04,0.23,0.40,0.14,0.23,0.43,0.19,0.05,0.47,0.43,0.37,0.07,0.08,0.05,0.25,0.14,0.57,0.12,0.14,1,0.55,0.04,0.37,0.36,0.20
N/A,N/A,0.06,0.10,0.15,N/A,0.01,0.07,0.04,0.01,0.35,0.04,0.07,0.43,0.14,0.04,0.42,0.36,0.31,0.07,0.05,0.04,0.06,0.11,0.55,0.07,0.11,0.55,1,0.05,0.27,0.28,0.16
N/A,N/A,0.01,0.00,-0.00,N/A,0.02,-0.00,-0.00,-0.01,0.07,0.04,-0.02,0.12,0.00,-0.01,-0.01,0.01,-0.01,-0.00,-0.00,0.00,-0.00,-0.01,0.07,0.03,0.00,0.04,0.05,1,0.02,0.00,0.01
N/A,N/A,0.03,0.05,0.04,N/A,0.00,0.06,0.01,-0.01,0.30,0.19,0.04,0.31,0.08,0.01,0.46,0.25,0.22,0.09,0.20,-0.01,0.05,0.23,0.37,0.06,0.13,0.37,0.27,0.02,1,0.22,0.11
N/A,N/A,0.01,0.03,0.05,N/A,0.28,0.20,0.02,0.05,0.38,0.05,-0.01,0.28,0.10,0.06,0.26,0.34,0.27,0.04,0.01,-0.01,0.07,0.08,0.46,0.11,0.06,0.36,0.28,0.00,0.22,1,0.21
N/A,N/A,0.04,0.06,-0.01,N/A,-0.01,0.03,0.01,0.00,0.15,0.02,-0.02,0.09,0.04,0.00,0.15,0.16,0.11,0.08,-0.00,-0.01,0.02,0.05,0.17,0.06,0.03,0.20,0.16,0.01,0.11,0.21,1
