1,N/A,0.27,0.23,0.59,0.33,0.70,0.23,0.46,0.05,0.88,0.34,0.05,0.30,0.44
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.27,N/A,1,0.07,0.19,0.05,0.13,0.23,0.21,-0.01,0.24,0.21,0.04,0.24,0.16
0.23,N/A,0.07,1,0.19,0.04,0.12,0.05,0.06,0.02,0.19,0.15,0.04,0.05,0.15
0.59,N/A,0.19,0.19,1,0.35,0.44,0.26,0.41,0.06,0.61,0.29,0.07,0.31,0.44
0.33,N/A,0.05,0.04,0.35,1,0.26,0.06,0.18,0.03,0.33,0.15,0.03,0.11,0.30
0.70,N/A,0.13,0.12,0.44,0.26,1,0.20,0.30,0.01,0.69,0.25,0.04,0.17,0.37
0.23,N/A,0.23,0.05,0.26,0.06,0.20,1,0.18,-0.01,0.29,0.21,-0.00,0.08,0.21
0.46,N/A,0.21,0.06,0.41,0.18,0.30,0.18,1,0.04,0.46,0.23,0.06,0.19,0.21
0.05,N/A,-0.01,0.02,0.06,0.03,0.01,-0.01,0.04,1,0.05,-0.02,0.01,0.01,0.11
0.88,N/A,0.24,0.19,0.61,0.33,0.69,0.29,0.46,0.05,1,0.33,0.06,0.31,0.46
0.34,N/A,0.21,0.15,0.29,0.15,0.25,0.21,0.23,-0.02,0.33,1,0.04,0.19,0.26
0.05,N/A,0.04,0.04,0.07,0.03,0.04,-0.00,0.06,0.01,0.06,0.04,1,0.07,0.11
0.30,N/A,0.24,0.05,0.31,0.11,0.17,0.08,0.19,0.01,0.31,0.19,0.07,1,0.11
0.44,N/A,0.16,0.15,0.44,0.30,0.37,0.21,0.21,0.11,0.46,0.26,0.11,0.11,1
