1,-0.04,0.14,0.12,0.02,0.05,0.17,0.17,0.21
-0.04,1,0.20,0.11,0.06,0.17,-0.01,0.23,0.25
0.14,0.20,1,0.39,0.27,0.17,0.09,0.54,0.55
0.12,0.11,0.39,1,0.29,0.12,0.15,0.48,0.49
0.02,0.06,0.27,0.29,1,0.08,0.08,0.43,0.43
0.05,0.17,0.17,0.12,0.08,1,0.04,0.23,0.25
0.17,-0.01,0.09,0.15,0.08,0.04,1,0.10,0.14
0.17,0.23,0.54,0.48,0.43,0.23,0.10,1,0.93
0.21,0.25,0.55,0.49,0.43,0.25,0.14,0.93,1
