1,0.12,0.33,0.18,0.03,0.08,0.13,0.15,-0.03,N/A,0.07,0.21,0.10,0.23,0.28,0.35,0.47,0.15,0.21,N/A,0.08,0.11,-0.03,0.31,0.24,0.08,0.12,0.10,0.06,N/A,0.09,0.22,0.19,0.33,0.17,0.34,0.16
0.12,1,0.21,0.22,0.07,0.22,0.07,0.02,0.19,N/A,0.26,0.24,0.05,0.27,0.68,0.29,0.15,0.18,0.22,N/A,0.17,0.21,-0.02,0.23,0.27,0.04,0.29,0.16,0.03,N/A,0.08,0.39,0.21,0.21,0.33,0.14,0.02
0.33,0.21,1,0.08,-0.01,0.15,0.01,0.52,-0.01,N/A,0.09,0.07,0.22,0.14,0.20,0.20,0.43,0.14,0.17,N/A,0.02,0.02,0.02,0.42,0.09,0.03,0.05,0.03,0.01,N/A,0.12,0.55,0.87,1.00,0.64,0.37,0.03
0.18,0.22,0.08,1,0.07,0.22,0.17,0.05,0.10,N/A,0.25,0.30,0.09,0.35,0.49,0.41,0.12,0.22,0.31,N/A,0.18,0.17,0.00,0.15,0.48,0.06,0.29,0.15,0.15,N/A,0.17,0.18,0.08,0.08,0.09,0.15,0.12
0.03,0.07,-0.01,0.07,1,0.05,0.02,-0.03,0.09,N/A,0.02,0.13,0.04,0.08,0.15,0.17,0.12,0.06,0.07,N/A,0.12,0.02,0.10,0.01,0.21,0.09,0.23,0.02,0.04,N/A,0.06,0.02,0.03,-0.01,-0.02,-0.01,-0.01
0.08,0.22,0.15,0.22,0.05,1,0.24,0.01,0.01,N/A,0.24,0.19,0.03,0.31,0.34,0.22,0.02,0.14,0.32,N/A,0.32,0.04,0.06,0.14,0.25,0.04,0.24,0.14,0.07,N/A,0.24,0.25,0.16,0.15,0.22,0.10,0.04
0.13,0.07,0.01,0.17,0.02,0.24,1,-0.02,0.05,N/A,0.15,0.06,0.02,0.19,0.20,0.15,0.06,0.02,0.22,N/A,0.05,0.04,-0.03,0.02,0.23,0.01,0.17,0.17,0.07,N/A,0.05,0.05,0.01,0.01,0.01,0.09,0.29
0.15,0.02,0.52,0.05,-0.03,0.01,-0.02,1,-0.05,N/A,0.01,-0.01,0.13,0.03,0.06,0.10,0.33,0.04,0.13,N/A,-0.02,0.02,0.11,0.07,0.09,0.02,0.03,0.06,0.04,N/A,0.07,0.19,0.52,0.52,0.21,0.27,0.04
-0.03,0.19,-0.01,0.10,0.09,0.01,0.05,-0.05,1,N/A,0.05,0.05,0.01,0.03,0.19,0.13,0.00,0.06,0.03,N/A,0.08,0.01,-0.07,-0.01,0.15,0.07,0.07,0.02,0.03,N/A,-0.01,0.11,-0.01,-0.01,0.04,-0.00,0.03
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
