1,0.34,0.15,0.37,0.14,0.25
0.34,1,0.22,0.53,0.17,0.32
0.15,0.22,1,0.27,0.23,0.28
0.37,0.53,0.27,1,0.21,0.30
0.14,0.17,0.23,0.21,1,0.18
0.25,0.32,0.28,0.30,0.18,1
