1,0.39,0.36,0.14,0.48,0.60,0.07,0.53,0.01,0.39,0.11,0.43,0.09
0.39,1,0.22,0.08,0.30,0.47,0.01,0.38,0.01,0.27,0.04,0.19,0.24
0.36,0.22,1,0.18,0.39,0.42,0.17,0.32,-0.01,0.41,0.16,0.31,0.17
0.14,0.08,0.18,1,0.17,0.21,0.10,0.11,-0.01,0.20,0.13,0.13,0.01
0.48,0.30,0.39,0.17,1,0.73,0.00,0.53,0.09,0.50,0.11,0.36,0.12
0.60,0.47,0.42,0.21,0.73,1,0.09,0.63,0.06,0.47,0.15,0.42,0.11
0.07,0.01,0.17,0.10,0.00,0.09,1,0.01,-0.01,0.06,-0.03,0.10,0.01
0.53,0.38,0.32,0.11,0.53,0.63,0.01,1,-0.01,0.40,0.12,0.37,0.14
0.01,0.01,-0.01,-0.01,0.09,0.06,-0.01,-0.01,1,0.02,0.00,0.01,0.01
0.39,0.27,0.41,0.20,0.50,0.47,0.06,0.40,0.02,1,0.11,0.31,0.21
0.11,0.04,0.16,0.13,0.11,0.15,-0.03,0.12,0.00,0.11,1,0.06,0.02
0.43,0.19,0.31,0.13,0.36,0.42,0.10,0.37,0.01,0.31,0.06,1,0.03
0.09,0.24,0.17,0.01,0.12,0.11,0.01,0.14,0.01,0.21,0.02,0.03,1
