1,0.06,0.48,0.05,0.03,0.02,-0.06
0.06,1,0.26,0.99,0.44,0.03,0.12
0.48,0.26,1,0.27,0.24,-0.01,0.06
0.05,0.99,0.27,1,0.44,0.03,0.11
0.03,0.44,0.24,0.44,1,0.21,-0.01
0.02,0.03,-0.01,0.03,0.21,1,-0.03
-0.06,0.12,0.06,0.11,-0.01,-0.03,1
