1,0.34,0.04,0.29,0.30,0.27,-0.00,0.25,-0.02,0.29,0.05,0.07,0.11,0.18,0.27,0.38,0.20,0.34,0.29,0.52,0.26
0.34,1,0.06,0.52,0.38,0.86,0.10,0.43,0.10,0.43,0.15,0.12,0.29,0.33,0.42,0.54,0.38,0.28,0.33,0.38,0.54
0.04,0.06,1,0.15,0.10,0.02,0.03,0.03,-0.00,0.06,0.06,0.02,0.02,0.12,0.19,0.11,0.21,-0.00,0.10,0.08,0.17
0.29,0.52,0.15,1,0.53,0.25,0.12,0.34,0.12,0.54,0.10,0.07,0.29,0.83,0.61,0.61,0.36,0.12,0.20,0.30,0.66
0.30,0.38,0.10,0.53,1,0.20,0.08,0.26,0.05,0.36,0.02,0.10,0.18,0.36,0.38,0.43,0.27,0.13,0.18,0.24,0.48
0.27,0.86,0.02,0.25,0.20,1,0.06,0.34,0.09,0.19,0.14,0.12,0.17,0.18,0.21,0.37,0.29,0.28,0.32,0.33,0.34
-0.00,0.10,0.03,0.12,0.08,0.06,1,0.01,0.02,0.04,-0.06,0.04,0.06,0.10,0.06,0.06,0.03,0.02,0.01,0.06,0.11
0.25,0.43,0.03,0.34,0.26,0.34,0.01,1,0.02,0.27,0.08,0.04,0.14,0.19,0.24,0.35,0.16,0.19,0.23,0.17,0.34
-0.02,0.10,-0.00,0.12,0.05,0.09,0.02,0.02,1,0.02,0.04,0.03,0.03,0.10,0.05,0.06,0.11,0.00,0.02,0.01,0.08
0.29,0.43,0.06,0.54,0.36,0.19,0.04,0.27,0.02,1,0.06,0.05,0.16,0.37,0.54,0.50,0.21,0.08,0.13,0.17,0.48
0.05,0.15,0.06,0.10,0.02,0.14,-0.06,0.08,0.04,0.06,1,-0.01,-0.01,0.03,0.13,0.13,0.04,0.11,0.09,0.06,0.06
0.07,0.12,0.02,0.07,0.10,0.12,0.04,0.04,0.03,0.05,-0.01,1,0.00,0.08,0.07,0.02,0.04,0.04,-0.00,0.20,0.08
0.11,0.29,0.02,0.29,0.18,0.17,0.06,0.14,0.03,0.16,-0.01,0.00,1,0.16,0.19,0.16,0.18,0.03,0.03,0.05,0.23
0.18,0.33,0.12,0.83,0.36,0.18,0.10,0.19,0.10,0.37,0.03,0.08,0.16,1,0.41,0.39,0.26,0.07,0.10,0.23,0.44
0.27,0.42,0.19,0.61,0.38,0.21,0.06,0.24,0.05,0.54,0.13,0.07,0.19,0.41,1,0.66,0.24,0.14,0.16,0.22,0.56
0.38,0.54,0.11,0.61,0.43,0.37,0.06,0.35,0.06,0.50,0.13,0.02,0.16,0.39,0.66,1,0.33,0.38,0.67,0.42,0.64
0.20,0.38,0.21,0.36,0.27,0.29,0.03,0.16,0.11,0.21,0.04,0.04,0.18,0.26,0.24,0.33,1,0.19,0.26,0.21,0.42
0.34,0.28,-0.00,0.12,0.13,0.28,0.02,0.19,0.00,0.08,0.11,0.04,0.03,0.07,0.14,0.38,0.19,1,0.44,0.48,0.22
0.29,0.33,0.10,0.20,0.18,0.32,0.01,0.23,0.02,0.13,0.09,-0.00,0.03,0.10,0.16,0.67,0.26,0.44,1,0.45,0.34
0.52,0.38,0.08,0.30,0.24,0.33,0.06,0.17,0.01,0.17,0.06,0.20,0.05,0.23,0.22,0.42,0.21,0.48,0.45,1,0.32
0.26,0.54,0.17,0.66,0.48,0.34,0.11,0.34,0.08,0.48,0.06,0.08,0.23,0.44,0.56,0.64,0.42,0.22,0.34,0.32,1
