1,0.08,0.04,0.06,0.14,0.08,0.11,0.19,0.09,0.09,N/A,0.22,0.18,0.18,0.09,-0.00,0.11,0.11,0.14,0.10,0.01,N/A,0.03,0.06,0.25,0.11,0.01,-0.00,0.06,0.06
0.08,1,0.30,0.16,0.15,0.02,0.29,0.08,0.18,0.26,N/A,-0.00,0.39,0.34,0.11,0.07,0.14,0.21,0.31,0.25,0.21,N/A,0.13,0.21,0.17,0.14,0.16,0.14,0.14,0.06
0.04,0.30,1,0.17,0.28,0.15,0.37,0.03,0.19,0.40,N/A,0.15,0.41,0.37,0.14,0.20,0.25,0.16,0.44,0.39,0.07,N/A,0.14,0.15,0.19,0.30,0.46,0.13,0.26,0.02
0.06,0.16,0.17,1,0.23,0.08,0.18,0.06,0.18,0.18,N/A,0.00,0.31,0.26,0.04,0.05,0.17,0.15,0.25,0.14,0.07,N/A,0.07,0.05,0.12,0.19,0.21,0.03,0.12,0.03
0.14,0.15,0.28,0.23,1,0.13,0.17,0.06,0.16,0.49,N/A,0.11,0.26,0.33,0.05,0.15,0.34,0.08,0.37,0.25,0.11,N/A,0.13,0.11,0.13,0.27,0.30,0.08,0.11,0.05
0.08,0.02,0.15,0.08,0.13,1,0.08,0.05,0.04,0.15,N/A,0.31,0.16,0.18,0.22,0.29,0.21,0.19,0.13,0.21,0.01,N/A,-0.00,0.19,0.08,0.04,0.16,0.03,0.04,0.03
0.11,0.29,0.37,0.18,0.17,0.08,1,0.10,0.24,0.33,N/A,0.17,0.56,0.43,0.24,0.20,0.26,0.22,0.39,0.25,0.10,N/A,0.06,0.09,0.36,0.24,0.36,0.30,0.22,0.13
0.19,0.08,0.03,0.06,0.06,0.05,0.10,1,0.05,0.03,N/A,0.05,0.13,0.09,0.04,-0.02,0.00,0.03,0.07,0.17,0.08,N/A,0.07,0.12,0.08,0.05,0.15,0.05,0.06,0.06
0.09,0.18,0.19,0.18,0.16,0.04,0.24,0.05,1,0.19,N/A,0.04,0.24,0.23,0.05,0.29,0.26,0.15,0.25,0.32,0.35,N/A,0.03,0.02,0.10,0.10,0.34,0.20,0.17,0.08
0.09,0.26,0.40,0.18,0.49,0.15,0.33,0.03,0.19,1,N/A,0.14,0.44,0.35,0.13,0.18,0.32,0.14,0.43,0.32,0.14,N/A,0.09,0.19,0.22,0.21,0.36,0.17,0.23,0.10
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.22,-0.00,0.15,0.00,0.11,0.31,0.17,0.05,0.04,0.14,N/A,1,0.14,0.11,0.33,0.39,0.12,0.03,0.12,0.18,-0.00,N/A,0.00,0.29,0.08,-0.01,0.17,0.02,0.01,0.03
0.18,0.39,0.41,0.31,0.26,0.16,0.56,0.13,0.24,0.44,N/A,0.14,1,0.55,0.19,0.19,0.29,0.32,0.44,0.39,0.19,N/A,0.09,0.21,0.39,0.28,0.39,0.21,0.34,0.15
0.18,0.34,0.37,0.26,0.33,0.18,0.43,0.09,0.23,0.35,N/A,0.11,0.55,1,0.13,0.16,0.29,0.28,0.43,0.31,0.11,N/A,0.05,0.11,0.29,0.20,0.29,0.14,0.29,0.11
0.09,0.11,0.14,0.04,0.05,0.22,0.24,0.04,0.05,0.13,N/A,0.33,0.19,0.13,1,0.05,0.07,0.25,0.16,0.08,0.04,N/A,-0.02,0.07,0.12,0.14,0.07,0.02,0.04,0.02
-0.00,0.07,0.20,0.05,0.15,0.29,0.20,-0.02,0.29,0.18,N/A,0.39,0.19,0.16,0.05,1,0.20,0.06,0.16,0.17,0.02,N/A,-0.00,0.26,0.06,0.07,0.24,0.02,0.11,0.05
0.11,0.14,0.25,0.17,0.34,0.21,0.26,0.00,0.26,0.32,N/A,0.12,0.29,0.29,0.07,0.20,1,0.14,0.30,0.30,0.02,N/A,0.08,0.08,0.20,0.26,0.34,0.04,0.13,0.07
0.11,0.21,0.16,0.15,0.08,0.19,0.22,0.03,0.15,0.14,N/A,0.03,0.32,0.28,0.25,0.06,0.14,1,0.18,0.08,0.12,N/A,-0.02,0.11,0.18,0.12,0.16,0.12,0.12,0.09
0.14,0.31,0.44,0.25,0.37,0.13,0.39,0.07,0.25,0.43,N/A,0.12,0.44,0.43,0.16,0.16,0.30,0.18,1,0.36,0.09,N/A,0.03,0.05,0.23,0.17,0.35,0.15,0.24,0.05
0.10,0.25,0.39,0.14,0.25,0.21,0.25,0.17,0.32,0.32,N/A,0.18,0.39,0.31,0.08,0.17,0.30,0.08,0.36,1,0.13,N/A,0.08,0.14,0.15,0.16,0.41,0.24,0.22,0.03
0.01,0.21,0.07,0.07,0.11,0.01,0.10,0.08,0.35,0.14,N/A,-0.00,0.19,0.11,0.04,0.02,0.02,0.12,0.09,0.13,1,N/A,0.01,0.12,0.08,0.04,0.24,0.23,0.05,0.05
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.03,0.13,0.14,0.07,0.13,-0.00,0.06,0.07,0.03,0.09,N/A,0.00,0.09,0.05,-0.02,-0.00,0.08,-0.02,0.03,0.08,0.01,N/A,1,0.05,-0.05,0.07,0.09,-0.00,-0.04,-0.03
0.06,0.21,0.15,0.05,0.11,0.19,0.09,0.12,0.02,0.19,N/A,0.29,0.21,0.11,0.07,0.26,0.08,0.11,0.05,0.14,0.12,N/A,0.05,1,0.07,0.06,0.20,0.01,0.07,0.01
0.25,0.17,0.19,0.12,0.13,0.08,0.36,0.08,0.10,0.22,N/A,0.08,0.39,0.29,0.12,0.06,0.20,0.18,0.23,0.15,0.08,N/A,-0.05,0.07,1,0.11,0.14,0.07,0.14,0.09
0.11,0.14,0.30,0.19,0.27,0.04,0.24,0.05,0.10,0.21,N/A,-0.01,0.28,0.20,0.14,0.07,0.26,0.12,0.17,0.16,0.04,N/A,0.07,0.06,0.11,1,0.21,0.17,0.18,0.05
0.01,0.16,0.46,0.21,0.30,0.16,0.36,0.15,0.34,0.36,N/A,0.17,0.39,0.29,0.07,0.24,0.34,0.16,0.35,0.41,0.24,N/A,0.09,0.20,0.14,0.21,1,0.16,0.20,0.08
-0.00,0.14,0.13,0.03,0.08,0.03,0.30,0.05,0.20,0.17,N/A,0.02,0.21,0.14,0.02,0.02,0.04,0.12,0.15,0.24,0.23,N/A,-0.00,0.01,0.07,0.17,0.16,1,0.11,0.06
0.06,0.14,0.26,0.12,0.11,0.04,0.22,0.06,0.17,0.23,N/A,0.01,0.34,0.29,0.04,0.11,0.13,0.12,0.24,0.22,0.05,N/A,-0.04,0.07,0.14,0.18,0.20,0.11,1,0.04
0.06,0.06,0.02,0.03,0.05,0.03,0.13,0.06,0.08,0.10,N/A,0.03,0.15,0.11,0.02,0.05,0.07,0.09,0.05,0.03,0.05,N/A,-0.03,0.01,0.09,0.05,0.08,0.06,0.04,1
