1,0.03,N/A,0.01,0.00,0.01,0.09,0.02,N/A,N/A,0.02,0.01,-0.00,0.03,-0.00,-0.00,0.02,0.02,-0.00,0.06
0.03,1,N/A,0.01,0.02,-0.02,0.03,0.01,N/A,N/A,0.08,-0.01,0.01,0.06,-0.00,0.02,0.05,-0.04,0.10,-0.04
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.01,0.01,N/A,1,-0.00,0.01,-0.01,0.07,N/A,N/A,0.13,-0.01,-0.00,0.18,0.01,-0.00,0.04,0.00,0.04,0.09
0.00,0.02,N/A,-0.00,1,0.03,-0.01,0.03,N/A,N/A,0.16,0.00,0.00,0.02,-0.00,0.01,0.12,0.01,0.01,-0.00
0.01,-0.02,N/A,0.01,0.03,1,0.04,0.08,N/A,N/A,0.04,0.06,0.01,0.07,0.07,0.07,0.05,0.08,0.02,0.06
0.09,0.03,N/A,-0.01,-0.01,0.04,1,-0.01,N/A,N/A,0.08,0.05,0.02,0.09,0.03,0.05,0.11,0.12,-0.01,0.22
0.02,0.01,N/A,0.07,0.03,0.08,-0.01,1,N/A,N/A,0.05,0.06,-0.01,0.06,0.02,-0.02,0.07,0.09,0.01,0.09
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.02,0.08,N/A,0.13,0.16,0.04,0.08,0.05,N/A,N/A,1,0.11,-0.00,0.05,0.16,0.06,0.13,0.03,0.02,0.07
0.01,-0.01,N/A,-0.01,0.00,0.06,0.05,0.06,N/A,N/A,0.11,1,0.21,0.12,0.03,0.07,0.04,0.13,0.00,0.01
-0.00,0.01,N/A,-0.00,0.00,0.01,0.02,-0.01,N/A,N/A,-0.00,0.21,1,-0.00,0.00,0.19,0.20,0.01,0.01,-0.03
0.03,0.06,N/A,0.18,0.02,0.07,0.09,0.06,N/A,N/A,0.05,0.12,-0.00,1,0.05,0.16,0.14,0.04,0.32,0.07
-0.00,-0.00,N/A,0.01,-0.00,0.07,0.03,0.02,N/A,N/A,0.16,0.03,0.00,0.05,1,0.00,0.20,0.03,0.07,0.09
-0.00,0.02,N/A,-0.00,0.01,0.07,0.05,-0.02,N/A,N/A,0.06,0.07,0.19,0.16,0.00,1,0.09,0.02,0.02,-0.05
0.02,0.05,N/A,0.04,0.12,0.05,0.11,0.07,N/A,N/A,0.13,0.04,0.20,0.14,0.20,0.09,1,0.11,0.04,-0.00
0.02,-0.04,N/A,0.00,0.01,0.08,0.12,0.09,N/A,N/A,0.03,0.13,0.01,0.04,0.03,0.02,0.11,1,-0.04,-0.00
-0.00,0.10,N/A,0.04,0.01,0.02,-0.01,0.01,N/A,N/A,0.02,0.00,0.01,0.32,0.07,0.02,0.04,-0.04,1,0.03
0.06,-0.04,N/A,0.09,-0.00,0.06,0.22,0.09,N/A,N/A,0.07,0.01,-0.03,0.07,0.09,-0.05,-0.00,-0.00,0.03,1
