1,0.37,0.42,0.30,0.16,0.29,0.39,0.10,0.27,0.58,0.11
0.37,1,0.20,0.35,0.15,0.16,0.14,0.08,0.25,0.30,0.07
0.42,0.20,1,0.14,0.11,0.18,0.29,0.03,0.13,0.46,0.07
0.30,0.35,0.14,1,0.06,0.11,0.10,0.12,0.15,0.23,0.08
0.16,0.15,0.11,0.06,1,0.02,0.09,-0.01,0.29,0.17,-0.02
0.29,0.16,0.18,0.11,0.02,1,0.10,0.29,0.11,0.25,0.16
0.39,0.14,0.29,0.10,0.09,0.10,1,-0.01,0.08,0.35,0.02
0.10,0.08,0.03,0.12,-0.01,0.29,-0.01,1,0.01,0.07,0.64
0.27,0.25,0.13,0.15,0.29,0.11,0.08,0.01,1,0.24,-0.00
0.58,0.30,0.46,0.23,0.17,0.25,0.35,0.07,0.24,1,0.07
0.11,0.07,0.07,0.08,-0.02,0.16,0.02,0.64,-0.00,0.07,1
