1,0.33,0.58,0.36,0.40,0.30,0.89,0.65
0.33,1,0.20,0.21,0.28,0.28,0.35,0.27
0.58,0.20,1,0.24,0.31,0.27,0.53,0.57
0.36,0.21,0.24,1,0.25,0.18,0.36,0.27
0.40,0.28,0.31,0.25,1,0.16,0.41,0.27
0.30,0.28,0.27,0.18,0.16,1,0.33,0.31
0.89,0.35,0.53,0.36,0.41,0.33,1,0.59
0.65,0.27,0.57,0.27,0.27,0.31,0.59,1
