1,0.46,0.23,0.47,0.12,N/A,0.14,0.52,0.30,0.21,0.40,0.24,0.43,0.79,0.79,0.85,0.72,0.50,0.71,0.20,0.29,0.32,0.25,0.86,0.47,0.88,0.51,0.89,0.55,0.91,0.94,0.27,0.30,N/A,0.59,0.27,0.94,N/A,0.17,N/A,0.32,N/A
0.46,1,0.17,0.41,0.05,N/A,0.11,0.33,0.21,0.05,0.26,0.28,0.27,0.45,0.47,0.44,0.39,0.38,0.50,0.19,0.16,0.18,0.26,0.49,0.27,0.47,0.32,0.47,0.46,0.46,0.51,0.13,0.30,N/A,0.45,0.29,0.48,N/A,0.25,N/A,0.24,N/A
0.23,0.17,1,0.28,0.01,N/A,0.11,0.32,0.10,-0.00,0.30,0.06,0.25,0.33,0.36,0.23,0.24,0.22,0.29,0.13,0.18,0.06,0.26,0.27,0.29,0.27,0.20,0.25,0.39,0.25,0.28,0.12,0.26,N/A,0.24,0.14,0.27,N/A,0.12,N/A,0.16,N/A
0.47,0.41,0.28,1,0.09,N/A,0.34,0.43,0.27,0.07,0.39,0.45,0.36,0.57,0.55,0.52,0.48,0.47,0.44,0.17,0.27,0.18,0.29,0.56,0.45,0.55,0.47,0.52,0.47,0.51,0.50,0.19,0.39,N/A,0.48,0.34,0.51,N/A,0.16,N/A,0.30,N/A
0.12,0.05,0.01,0.09,1,N/A,0.03,0.02,0.20,-0.01,0.09,0.09,0.18,0.17,0.11,0.11,0.09,0.18,0.13,0.01,0.07,0.02,0.04,0.11,0.03,0.15,0.06,0.19,0.18,0.16,0.11,0.02,0.06,N/A,0.11,0.20,0.11,N/A,0.01,N/A,0.03,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.14,0.11,0.11,0.34,0.03,N/A,1,0.19,0.10,0.02,0.22,0.18,0.12,0.18,0.20,0.16,0.14,0.15,0.19,0.01,0.04,0.16,0.03,0.19,0.22,0.18,0.12,0.19,0.14,0.18,0.15,0.02,0.14,N/A,0.15,0.11,0.13,N/A,0.03,N/A,0.19,N/A
0.52,0.33,0.32,0.43,0.02,N/A,0.19,1,0.31,0.11,0.37,0.22,0.42,0.61,0.60,0.50,0.45,0.47,0.48,0.14,0.22,0.14,0.29,0.54,0.64,0.56,0.33,0.58,0.53,0.56,0.53,0.18,0.34,N/A,0.47,0.29,0.54,N/A,0.09,N/A,0.25,N/A
0.30,0.21,0.10,0.27,0.20,N/A,0.10,0.31,1,0.04,0.34,0.29,0.34,0.39,0.42,0.36,0.33,0.44,0.34,0.07,0.33,0.12,0.19,0.37,0.23,0.38,0.17,0.55,0.33,0.33,0.33,0.11,0.36,N/A,0.29,0.45,0.33,N/A,0.09,N/A,0.27,N/A
0.21,0.05,-0.00,0.07,-0.01,N/A,0.02,0.11,0.04,1,0.05,0.12,0.07,0.16,0.14,0.16,0.12,0.06,0.12,0.08,-0.01,0.07,0.02,0.12,0.07,0.17,0.13,0.16,0.10,0.17,0.19,0.03,0.02,N/A,0.10,0.07,0.17,N/A,0.02,N/A,0.06,N/A
0.40,0.26,0.30,0.39,0.09,N/A,0.22,0.37,0.34,0.05,1,0.29,0.32,0.48,0.45,0.42,0.38,0.29,0.47,0.15,0.16,0.12,0.18,0.50,0.35,0.46,0.38,0.48,0.47,0.45,0.44,0.12,0.24,N/A,0.44,0.32,0.43,N/A,0.12,N/A,0.28,N/A
0.24,0.28,0.06,0.45,0.09,N/A,0.18,0.22,0.29,0.12,0.29,1,0.19,0.30,0.31,0.38,0.25,0.33,0.25,0.05,0.16,0.05,0.22,0.34,0.25,0.32,0.20,0.31,0.30,0.27,0.26,0.12,0.32,N/A,0.33,0.33,0.26,N/A,0.07,N/A,0.23,N/A
0.43,0.27,0.25,0.36,0.18,N/A,0.12,0.42,0.34,0.07,0.32,0.19,1,0.49,0.49,0.44,0.42,0.43,0.48,0.10,0.30,0.10,0.22,0.46,0.43,0.51,0.21,0.51,0.41,0.48,0.47,0.09,0.28,N/A,0.42,0.31,0.46,N/A,0.23,N/A,0.34,N/A
0.79,0.45,0.33,0.57,0.17,N/A,0.18,0.61,0.39,0.16,0.48,0.30,0.49,1,0.79,0.73,0.65,0.56,0.69,0.29,0.37,0.26,0.32,0.81,0.54,0.80,0.52,0.80,0.64,0.79,0.81,0.26,0.43,N/A,0.68,0.38,0.80,N/A,0.18,N/A,0.40,N/A
0.79,0.47,0.36,0.55,0.11,N/A,0.20,0.60,0.42,0.14,0.45,0.31,0.49,0.79,1,0.72,0.63,0.60,0.70,0.27,0.35,0.30,0.34,0.78,0.56,0.81,0.46,0.79,0.62,0.78,0.81,0.28,0.65,N/A,0.64,0.35,0.81,N/A,0.23,N/A,0.40,N/A
0.85,0.44,0.23,0.52,0.11,N/A,0.16,0.50,0.36,0.16,0.42,0.38,0.44,0.73,0.72,1,0.96,0.52,0.63,0.18,0.31,0.28,0.25,0.82,0.49,0.81,0.48,0.87,0.53,0.88,0.84,0.32,0.33,N/A,0.57,0.32,0.87,N/A,0.16,N/A,0.31,N/A
0.72,0.39,0.24,0.48,0.09,N/A,0.14,0.45,0.33,0.12,0.38,0.25,0.42,0.65,0.63,0.96,1,0.47,0.56,0.17,0.29,0.25,0.22,0.71,0.46,0.69,0.44,0.79,0.49,0.80,0.72,0.32,0.29,N/A,0.51,0.30,0.78,N/A,0.15,N/A,0.28,N/A
0.50,0.38,0.22,0.47,0.18,N/A,0.15,0.47,0.44,0.06,0.29,0.33,0.43,0.56,0.60,0.52,0.47,1,0.50,0.17,0.33,0.20,0.32,0.53,0.53,0.59,0.31,0.60,0.52,0.55,0.52,0.26,0.49,N/A,0.43,0.43,0.53,N/A,0.17,N/A,0.32,N/A
