1,0.06,0.18,0.17,0.21,0.17,0.19,0.21,0.03,0.12,0.19,0.19,0.21,0.20,0.17,0.04
0.06,1,0.16,0.27,0.27,0.14,0.26,0.33,0.45,0.20,-0.01,0.26,0.27,0.30,0.61,0.36
0.18,0.16,1,0.46,0.42,0.11,0.45,0.53,0.14,0.23,0.06,0.46,0.45,0.48,0.17,0.08
0.17,0.27,0.46,1,0.89,0.32,0.82,0.74,0.20,0.40,0.15,0.91,0.93,0.80,0.25,0.18
0.21,0.27,0.42,0.89,1,0.33,0.84,0.72,0.18,0.43,0.16,0.96,0.95,0.82,0.29,0.19
0.17,0.14,0.11,0.32,0.33,1,0.34,0.29,0.13,0.29,0.03,0.32,0.34,0.32,0.20,0.10
0.19,0.26,0.45,0.82,0.84,0.34,1,0.68,0.18,0.37,0.07,0.87,0.85,0.82,0.25,0.17
0.21,0.33,0.53,0.74,0.72,0.29,0.68,1,0.22,0.47,0.10,0.76,0.74,0.76,0.32,0.18
0.03,0.45,0.14,0.20,0.18,0.13,0.18,0.22,1,0.14,0.02,0.17,0.19,0.20,0.45,0.25
0.12,0.20,0.23,0.40,0.43,0.29,0.37,0.47,0.14,1,-0.03,0.41,0.42,0.45,0.20,0.09
0.19,-0.01,0.06,0.15,0.16,0.03,0.07,0.10,0.02,-0.03,1,0.15,0.16,0.05,0.02,0.01
0.19,0.26,0.46,0.91,0.96,0.32,0.87,0.76,0.17,0.41,0.15,1,0.96,0.87,0.28,0.19
0.21,0.27,0.45,0.93,0.95,0.34,0.85,0.74,0.19,0.42,0.16,0.96,1,0.85,0.25,0.17
0.20,0.30,0.48,0.80,0.82,0.32,0.82,0.76,0.20,0.45,0.05,0.87,0.85,1,0.29,0.19
0.17,0.61,0.17,0.25,0.29,0.20,0.25,0.32,0.45,0.20,0.02,0.28,0.25,0.29,1,0.21
0.04,0.36,0.08,0.18,0.19,0.10,0.17,0.18,0.25,0.09,0.01,0.19,0.17,0.19,0.21,1
