1,0.23,0.42,0.24,0.48,0.34,N/A,N/A,0.11,0.08,-0.00,0.12,0.26,0.18,0.26,0.21,0.16,0.53,0.01,-0.01
0.23,1,0.05,0.04,0.18,0.10,N/A,N/A,0.47,-0.07,0.02,0.01,0.15,0.06,0.08,0.06,-0.00,0.19,0.02,-0.01
0.42,0.05,1,0.04,0.27,0.15,N/A,N/A,0.01,-0.03,0.01,0.14,0.20,0.17,0.12,0.14,0.13,0.27,0.00,-0.01
0.24,0.04,0.04,1,0.20,0.01,N/A,N/A,0.08,-0.08,-0.09,0.14,-0.04,0.02,0.19,0.14,0.02,0.19,0.01,0.01
0.48,0.18,0.27,0.20,1,0.34,N/A,N/A,0.07,0.04,-0.01,0.20,0.19,0.15,0.13,0.12,0.02,0.45,0.07,0.04
0.34,0.10,0.15,0.01,0.34,1,N/A,N/A,0.03,0.11,0.00,0.09,0.14,0.15,0.09,0.02,0.05,0.57,0.03,0.01
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.11,0.47,0.01,0.08,0.07,0.03,N/A,N/A,1,-0.09,-0.00,0.00,0.05,0.02,0.04,0.02,-0.02,0.08,0.01,-0.01
0.08,-0.07,-0.03,-0.08,0.04,0.11,N/A,N/A,-0.09,1,-0.05,0.03,0.01,0.02,0.02,-0.07,0.03,0.09,0.06,0.04
-0.00,0.02,0.01,-0.09,-0.01,0.00,N/A,N/A,-0.00,-0.05,1,-0.02,0.01,-0.06,-0.06,0.01,-0.05,0.06,-0.10,0.04
0.12,0.01,0.14,0.14,0.20,0.09,N/A,N/A,0.00,0.03,-0.02,1,0.01,0.05,0.03,0.01,0.03,0.13,0.01,0.02
0.26,0.15,0.20,-0.04,0.19,0.14,N/A,N/A,0.05,0.01,0.01,0.01,1,0.12,0.12,-0.02,0.03,0.30,-0.03,0.06
0.18,0.06,0.17,0.02,0.15,0.15,N/A,N/A,0.02,0.02,-0.06,0.05,0.12,1,0.17,0.06,0.06,0.26,0.04,0.01
0.26,0.08,0.12,0.19,0.13,0.09,N/A,N/A,0.04,0.02,-0.06,0.03,0.12,0.17,1,0.05,0.02,0.22,0.09,0.04
0.21,0.06,0.14,0.14,0.12,0.02,N/A,N/A,0.02,-0.07,0.01,0.01,-0.02,0.06,0.05,1,0.03,0.07,0.05,-0.06
0.16,-0.00,0.13,0.02,0.02,0.05,N/A,N/A,-0.02,0.03,-0.05,0.03,0.03,0.06,0.02,0.03,1,0.09,-0.00,0.04
0.53,0.19,0.27,0.19,0.45,0.57,N/A,N/A,0.08,0.09,0.06,0.13,0.30,0.26,0.22,0.07,0.09,1,0.09,0.14
0.01,0.02,0.00,0.01,0.07,0.03,N/A,N/A,0.01,0.06,-0.10,0.01,-0.03,0.04,0.09,0.05,-0.00,0.09,1,-0.03
-0.01,-0.01,-0.01,0.01,0.04,0.01,N/A,N/A,-0.01,0.04,0.04,0.02,0.06,0.01,0.04,-0.06,0.04,0.14,-0.03,1
