1,0.45,0.38,0.28,0.21,0.09,0.36,0.03,0.22,0.22,0.40,0.06,0.17,0.16,0.09,0.09,0.21,0.31,0.10,0.31,0.23,0.11,0.06
0.45,1,0.29,0.18,0.12,0.07,0.25,-0.00,0.00,0.18,0.24,0.02,0.14,0.08,-0.08,0.01,0.09,0.16,0.01,0.27,0.15,0.07,0.05
0.38,0.29,1,0.55,0.21,0.14,0.56,0.12,0.34,0.26,0.41,0.16,0.39,0.30,0.17,0.26,0.41,0.52,0.27,0.49,0.47,0.28,0.18
0.28,0.18,0.55,1,0.23,0.20,0.69,0.18,0.55,0.16,0.25,0.28,0.71,0.33,0.32,0.38,0.57,0.65,0.35,0.69,0.71,0.35,0.28
0.21,0.12,0.21,0.23,1,0.07,0.17,0.05,0.11,0.05,0.12,0.10,0.23,0.17,-0.03,0.09,0.14,0.18,0.23,0.21,0.19,0.09,0.06
0.09,0.07,0.14,0.20,0.07,1,0.17,0.06,0.23,0.00,0.02,0.37,0.08,0.16,0.07,0.22,0.18,0.18,0.08,0.19,0.23,0.05,0.03
0.36,0.25,0.56,0.69,0.17,0.17,1,0.19,0.47,0.30,0.65,0.28,0.38,0.29,0.26,0.35,0.64,0.59,0.32,0.67,0.63,0.33,0.22
0.03,-0.00,0.12,0.18,0.05,0.06,0.19,1,0.14,-0.01,0.00,0.08,0.14,0.14,0.11,0.20,0.31,0.20,0.42,0.25,0.31,0.24,0.29
0.22,0.00,0.34,0.55,0.11,0.23,0.47,0.14,1,0.07,0.23,0.28,0.31,0.29,0.29,0.38,0.50,0.47,0.29,0.40,0.48,0.31,0.20
0.22,0.18,0.26,0.16,0.05,0.00,0.30,-0.01,0.07,1,0.38,0.02,0.09,0.18,0.03,0.06,0.17,0.22,0.15,0.33,0.21,0.08,0.02
0.40,0.24,0.41,0.25,0.12,0.02,0.65,0.00,0.23,0.38,1,0.10,0.10,0.14,0.16,0.11,0.27,0.28,0.15,0.26,0.20,0.16,0.02
0.06,0.02,0.16,0.28,0.10,0.37,0.28,0.08,0.28,0.02,0.10,1,0.08,0.34,0.11,0.18,0.26,0.28,0.13,0.21,0.23,0.06,0.06
0.17,0.14,0.39,0.71,0.23,0.08,0.38,0.14,0.31,0.09,0.10,0.08,1,0.27,0.13,0.18,0.28,0.38,0.25,0.43,0.47,0.21,0.20
0.16,0.08,0.30,0.33,0.17,0.16,0.29,0.14,0.29,0.18,0.14,0.34,0.27,1,0.07,0.29,0.37,0.32,0.27,0.31,0.32,0.17,0.15
0.09,-0.08,0.17,0.32,-0.03,0.07,0.26,0.11,0.29,0.03,0.16,0.11,0.13,0.07,1,0.27,0.28,0.30,0.16,0.20,0.24,0.17,0.05
0.09,0.01,0.26,0.38,0.09,0.22,0.35,0.20,0.38,0.06,0.11,0.18,0.18,0.29,0.27,1,0.61,0.35,0.32,0.36,0.41,0.24,0.23
0.21,0.09,0.41,0.57,0.14,0.18,0.64,0.31,0.50,0.17,0.27,0.26,0.28,0.37,0.28,0.61,1,0.50,0.47,0.61,0.62,0.33,0.28
0.31,0.16,0.52,0.65,0.18,0.18,0.59,0.20,0.47,0.22,0.28,0.28,0.38,0.32,0.30,0.35,0.50,1,0.34,0.55,0.62,0.34,0.25
0.10,0.01,0.27,0.35,0.23,0.08,0.32,0.42,0.29,0.15,0.15,0.13,0.25,0.27,0.16,0.32,0.47,0.34,1,0.38,0.39,0.26,0.24
0.31,0.27,0.49,0.69,0.21,0.19,0.67,0.25,0.40,0.33,0.26,0.21,0.43,0.31,0.20,0.36,0.61,0.55,0.38,1,0.88,0.38,0.27
0.23,0.15,0.47,0.71,0.19,0.23,0.63,0.31,0.48,0.21,0.20,0.23,0.47,0.32,0.24,0.41,0.62,0.62,0.39,0.88,1,0.40,0.30
0.11,0.07,0.28,0.35,0.09,0.05,0.33,0.24,0.31,0.08,0.16,0.06,0.21,0.17,0.17,0.24,0.33,0.34,0.26,0.38,0.40,1,0.79
0.06,0.05,0.18,0.28,0.06,0.03,0.22,0.29,0.20,0.02,0.02,0.06,0.20,0.15,0.05,0.23,0.28,0.25,0.24,0.27,0.30,0.79,1
