1,0.43,0.08,0.12,0.04,0.12,0.12,0.09,0.23,0.08
0.43,1,0.00,0.11,0.02,0.15,0.03,0.03,0.14,0.02
0.08,0.00,1,0.30,0.07,0.26,0.09,0.17,0.46,0.14
0.12,0.11,0.30,1,0.11,0.26,0.09,0.25,0.44,0.04
0.04,0.02,0.07,0.11,1,0.17,0.17,0.06,0.25,0.05
0.12,0.15,0.26,0.26,0.17,1,0.11,0.24,0.43,0.18
0.12,0.03,0.09,0.09,0.17,0.11,1,0.18,0.20,0.05
0.09,0.03,0.17,0.25,0.06,0.24,0.18,1,0.35,0.16
0.23,0.14,0.46,0.44,0.25,0.43,0.20,0.35,1,0.24
0.08,0.02,0.14,0.04,0.05,0.18,0.05,0.16,0.24,1
