1,0.54,0.38,0.13,0.16,0.44,0.46,0.37,0.09,0.50,0.19
0.54,1,0.54,0.14,0.24,0.55,0.87,0.56,0.13,0.79,0.20
0.38,0.54,1,0.15,0.18,0.40,0.48,0.43,0.07,0.53,0.16
0.13,0.14,0.15,1,0.00,0.27,0.13,0.10,0.15,0.16,0.24
0.16,0.24,0.18,0.00,1,0.27,0.19,0.13,-0.00,0.19,0.06
0.44,0.55,0.40,0.27,0.27,1,0.44,0.39,0.14,0.51,0.21
0.46,0.87,0.48,0.13,0.19,0.44,1,0.52,0.08,0.79,0.16
0.37,0.56,0.43,0.10,0.13,0.39,0.52,1,0.24,0.55,0.15
0.09,0.13,0.07,0.15,-0.00,0.14,0.08,0.24,1,0.10,0.55
0.50,0.79,0.53,0.16,0.19,0.51,0.79,0.55,0.10,1,0.21
0.19,0.20,0.16,0.24,0.06,0.21,0.16,0.15,0.55,0.21,1
