1,-0.01,0.03,0.01,0.00,0.01,0.01,0.04,-0.01,0.01,0.01,-0.00,0.01,0.15,-0.03,0.05,N/A,0.01,-0.01
-0.01,1,0.25,0.20,0.13,0.18,0.12,0.01,0.01,0.06,-0.00,0.00,0.16,0.13,0.04,0.18,N/A,0.04,0.01
0.03,0.25,1,0.20,0.09,0.12,0.01,0.03,0.06,0.10,0.04,0.00,0.05,0.08,0.03,0.14,N/A,0.10,0.04
0.01,0.20,0.20,1,0.41,0.46,0.39,0.15,0.11,0.34,0.18,0.16,0.31,0.23,0.14,0.48,N/A,0.23,0.10
0.00,0.13,0.09,0.41,1,0.36,0.13,0.02,0.03,0.22,0.07,0.12,0.09,0.15,0.12,0.25,N/A,0.15,0.11
0.01,0.18,0.12,0.46,0.36,1,0.20,0.16,0.06,0.21,0.09,0.10,0.16,0.28,0.17,0.32,N/A,0.16,0.06
0.01,0.12,0.01,0.39,0.13,0.20,1,0.10,0.44,0.15,0.10,0.16,0.18,0.05,0.02,0.37,N/A,0.17,0.02
0.04,0.01,0.03,0.15,0.02,0.16,0.10,1,-0.00,-0.00,0.03,0.02,0.12,0.11,0.05,0.05,N/A,0.01,0.01
-0.01,0.01,0.06,0.11,0.03,0.06,0.44,-0.00,1,0.02,-0.00,0.02,0.05,0.00,0.16,0.18,N/A,0.22,0.01
0.01,0.06,0.10,0.34,0.22,0.21,0.15,-0.00,0.02,1,-0.00,0.17,0.08,0.10,0.21,0.28,N/A,0.10,0.05
0.01,-0.00,0.04,0.18,0.07,0.09,0.10,0.03,-0.00,-0.00,1,-0.00,0.05,0.14,0.03,0.00,N/A,0.02,0.00
-0.00,0.00,0.00,0.16,0.12,0.10,0.16,0.02,0.02,0.17,-0.00,1,0.04,0.18,0.04,0.12,N/A,0.02,0.02
0.01,0.16,0.05,0.31,0.09,0.16,0.18,0.12,0.05,0.08,0.05,0.04,1,0.08,0.05,0.16,N/A,0.06,0.03
0.15,0.13,0.08,0.23,0.15,0.28,0.05,0.11,0.00,0.10,0.14,0.18,0.08,1,0.17,0.15,N/A,0.04,0.07
-0.03,0.04,0.03,0.14,0.12,0.17,0.02,0.05,0.16,0.21,0.03,0.04,0.05,0.17,1,0.14,N/A,0.05,-0.00
0.05,0.18,0.14,0.48,0.25,0.32,0.37,0.05,0.18,0.28,0.00,0.12,0.16,0.15,0.14,1,N/A,0.20,0.07
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.01,0.04,0.10,0.23,0.15,0.16,0.17,0.01,0.22,0.10,0.02,0.02,0.06,0.04,0.05,0.20,N/A,1,0.02
-0.01,0.01,0.04,0.10,0.11,0.06,0.02,0.01,0.01,0.05,0.00,0.02,0.03,0.07,-0.00,0.07,N/A,0.02,1
