1,0.33,0.20,0.17,0.41,0.18,0.42,0.29,0.17,0.04,0.12,0.22,0.19,0.21,0.07,0.37
0.33,1,0.12,0.30,0.41,0.27,0.43,0.37,0.18,0.13,0.18,0.33,0.19,0.22,0.06,0.30
0.20,0.12,1,0.02,0.25,0.08,0.29,0.26,0.26,0.01,0.18,0.22,0.19,0.22,0.08,0.30
0.17,0.30,0.02,1,0.28,0.04,0.30,0.20,0.11,-0.01,0.11,0.23,0.16,0.13,0.04,0.27
0.41,0.41,0.25,0.28,1,0.18,0.54,0.38,0.27,0.05,0.26,0.31,0.33,0.31,0.13,0.46
0.18,0.27,0.08,0.04,0.18,1,0.25,0.15,0.23,0.14,0.11,0.26,0.21,0.09,0.04,0.24
0.42,0.43,0.29,0.30,0.54,0.25,1,0.30,0.40,0.14,0.32,0.46,0.41,0.29,0.15,0.53
0.29,0.37,0.26,0.20,0.38,0.15,0.30,1,0.13,0.12,0.20,0.26,0.24,0.15,0.15,0.38
0.17,0.18,0.26,0.11,0.27,0.23,0.40,0.13,1,0.09,0.33,0.36,0.29,0.28,0.21,0.35
0.04,0.13,0.01,-0.01,0.05,0.14,0.14,0.12,0.09,1,0.08,0.26,0.05,0.16,0.03,0.09
0.12,0.18,0.18,0.11,0.26,0.11,0.32,0.20,0.33,0.08,1,0.28,0.34,0.28,0.18,0.46
0.22,0.33,0.22,0.23,0.31,0.26,0.46,0.26,0.36,0.26,0.28,1,0.23,0.24,0.14,0.34
0.19,0.19,0.19,0.16,0.33,0.21,0.41,0.24,0.29,0.05,0.34,0.23,1,0.28,0.21,0.47
0.21,0.22,0.22,0.13,0.31,0.09,0.29,0.15,0.28,0.16,0.28,0.24,0.28,1,0.24,0.31
0.07,0.06,0.08,0.04,0.13,0.04,0.15,0.15,0.21,0.03,0.18,0.14,0.21,0.24,1,0.23
0.37,0.30,0.30,0.27,0.46,0.24,0.53,0.38,0.35,0.09,0.46,0.34,0.47,0.31,0.23,1
