1,0.47,0.31,0.67,0.74,0.48,0.90,0.28,0.84
0.47,1,0.13,0.22,0.44,0.40,0.47,0.27,0.44
0.31,0.13,1,0.24,0.32,0.15,0.29,0.04,0.29
0.67,0.22,0.24,1,0.47,0.25,0.66,0.23,0.77
0.74,0.44,0.32,0.47,1,0.42,0.77,0.25,0.72
0.48,0.40,0.15,0.25,0.42,1,0.46,0.14,0.39
0.90,0.47,0.29,0.66,0.77,0.46,1,0.28,0.89
0.28,0.27,0.04,0.23,0.25,0.14,0.28,1,0.27
0.84,0.44,0.29,0.77,0.72,0.39,0.89,0.27,1
