1,0.11,0.21,0.24,0.06,0.01,0.07,0.05,0.12,0.27
0.11,1,0.34,0.11,0.14,0.06,0.17,0.04,0.17,0.20
0.21,0.34,1,0.36,0.19,0.07,0.39,0.15,0.41,0.40
0.24,0.11,0.36,1,0.02,0.01,0.24,0.05,0.39,0.18
0.06,0.14,0.19,0.02,1,0.01,0.15,0.01,0.12,0.20
0.01,0.06,0.07,0.01,0.01,1,0.03,-0.00,0.04,0.09
0.07,0.17,0.39,0.24,0.15,0.03,1,0.05,0.34,0.17
0.05,0.04,0.15,0.05,0.01,-0.00,0.05,1,0.09,0.19
0.12,0.17,0.41,0.39,0.12,0.04,0.34,0.09,1,0.15
0.27,0.20,0.40,0.18,0.20,0.09,0.17,0.19,0.15,1
