1,0.16,0.25,0.02,0.03,0.01,0.23,0.17,0.02,0.02,0.03,0.03,0.08,0.13,0.18
0.16,1,0.36,0.29,0.37,0.13,0.39,0.28,0.35,0.39,0.44,0.16,0.58,0.70,0.46
0.25,0.36,1,0.09,0.12,0.00,0.12,0.04,0.09,0.17,0.07,0.08,0.17,0.37,0.10
0.02,0.29,0.09,1,0.28,0.02,0.13,0.15,0.12,0.15,0.15,0.06,0.22,0.30,0.15
0.03,0.37,0.12,0.28,1,0.04,0.24,0.31,0.20,0.11,0.21,0.06,0.32,0.31,0.32
0.01,0.13,0.00,0.02,0.04,1,0.02,0.01,0.05,0.02,0.05,0.01,0.11,0.11,0.08
0.23,0.39,0.12,0.13,0.24,0.02,1,0.17,0.22,0.16,0.15,0.03,0.27,0.32,0.26
0.17,0.28,0.04,0.15,0.31,0.01,0.17,1,0.09,0.15,0.10,0.04,0.22,0.25,0.18
0.02,0.35,0.09,0.12,0.20,0.05,0.22,0.09,1,0.11,0.18,0.06,0.20,0.37,0.19
0.02,0.39,0.17,0.15,0.11,0.02,0.16,0.15,0.11,1,0.15,0.08,0.21,0.30,0.10
0.03,0.44,0.07,0.15,0.21,0.05,0.15,0.10,0.18,0.15,1,0.09,0.26,0.34,0.23
0.03,0.16,0.08,0.06,0.06,0.01,0.03,0.04,0.06,0.08,0.09,1,0.08,0.10,0.03
0.08,0.58,0.17,0.22,0.32,0.11,0.27,0.22,0.20,0.21,0.26,0.08,1,0.50,0.54
0.13,0.70,0.37,0.30,0.31,0.11,0.32,0.25,0.37,0.30,0.34,0.10,0.50,1,0.36
0.18,0.46,0.10,0.15,0.32,0.08,0.26,0.18,0.19,0.10,0.23,0.03,0.54,0.36,1
