1,0.47,0.28,0.17,0.36,0.45,0.52,0.61,0.20,0.14,0.33
0.47,1,0.32,0.16,0.25,0.31,0.29,0.37,0.29,0.04,0.26
0.28,0.32,1,0.09,0.16,0.15,0.30,0.24,0.43,0.11,0.14
0.17,0.16,0.09,1,0.10,0.11,0.23,0.20,0.15,0.15,0.10
0.36,0.25,0.16,0.10,1,0.25,0.20,0.21,0.15,0.08,0.20
0.45,0.31,0.15,0.11,0.25,1,0.29,0.45,0.15,0.12,0.32
0.52,0.29,0.30,0.23,0.20,0.29,1,0.38,0.25,0.08,0.27
0.61,0.37,0.24,0.20,0.21,0.45,0.38,1,0.19,0.10,0.33
0.20,0.29,0.43,0.15,0.15,0.15,0.25,0.19,1,0.14,0.20
0.14,0.04,0.11,0.15,0.08,0.12,0.08,0.10,0.14,1,0.20
0.33,0.26,0.14,0.10,0.20,0.32,0.27,0.33,0.20,0.20,1
