0.06,-0.06,0.09,0.01,0.15,0.25,0.08,0.02,0.05,0.03,0.18,0.15,0.01,0.02,0.20,0.05,0.29,0.23,0.08,0.44,0.08,0.09,0.06,0.01,0.06,0.19,0.13,0.13,1,0.09,0.04,0.10,0.05,0.11,0.10,0.24,0.04,0.03,N/A
0.09,0.02,0.03,0.26,0.18,0.01,0.04,-0.01,0.03,0.31,0.15,0.05,-0.02,0.01,0.04,0.01,0.16,0.06,0.33,0.08,0.04,-0.02,-0.00,0.01,-0.06,0.12,0.24,0.02,0.09,1,0.04,-0.01,0.01,0.18,0.36,0.23,0.07,0.14,N/A
-0.02,-0.08,-0.04,0.01,0.05,0.02,0.09,-0.09,0.09,0.01,0.12,0.05,-0.00,-0.02,-0.02,0.05,0.08,0.01,-0.00,0.02,-0.02,0.11,0.09,0.00,-0.00,0.00,0.02,-0.03,0.04,0.04,1,0.05,0.01,0.00,0.19,-0.02,0.01,0.09,N/A
0.01,0.07,0.03,-0.00,0.05,0.00,-0.01,0.02,-0.01,0.02,0.07,0.02,0.01,0.02,-0.01,0.11,0.26,0.04,-0.00,0.02,0.14,0.03,0.03,0.01,0.06,0.05,0.02,-0.00,0.10,-0.01,0.05,1,0.03,0.04,0.08,0.06,0.01,0.00,N/A
-0.05,0.03,-0.00,0.00,0.01,0.00,0.02,0.00,-0.03,0.01,0.01,-0.03,0.01,0.01,0.02,0.01,0.07,0.02,-0.02,0.02,0.11,-0.02,0.00,0.06,0.00,0.01,0.06,-0.00,0.05,0.01,0.01,0.03,1,0.14,0.02,0.03,0.01,0.03,N/A
0.01,0.05,0.06,0.20,0.14,0.01,0.02,0.01,0.04,0.07,0.17,0.16,0.01,0.12,0.04,0.06,0.21,0.21,-0.00,0.11,0.03,0.01,0.05,0.27,0.03,0.15,0.11,0.10,0.11,0.18,0.00,0.04,0.14,1,0.19,0.26,0.07,0.12,N/A
0.04,-0.04,0.07,0.29,0.10,0.02,0.14,0.00,-0.02,0.06,0.38,0.06,0.01,0.01,0.04,0.09,0.20,0.09,0.17,0.11,0.12,0.04,0.10,0.03,0.02,0.11,0.10,-0.01,0.10,0.36,0.19,0.08,0.02,0.19,1,0.29,0.03,0.17,N/A
0.05,0.03,-0.02,0.29,0.15,0.00,0.02,0.13,0.01,0.04,0.19,0.12,0.01,0.03,0.06,-0.01,0.22,0.16,0.10,0.12,0.01,0.00,0.07,0.01,0.01,0.39,0.09,0.01,0.24,0.23,-0.02,0.06,0.03,0.26,0.29,1,0.03,0.16,N/A
-0.03,-0.03,0.25,0.01,0.01,0.01,0.03,-0.04,0.01,-0.00,0.07,0.06,0.01,0.01,0.08,0.07,0.15,0.17,0.11,0.08,0.06,0.04,-0.03,0.01,0.05,0.01,0.05,0.26,0.04,0.07,0.01,0.01,0.01,0.07,0.03,0.03,1,0.02,N/A
0.00,-0.04,-0.02,0.23,0.03,0.01,-0.05,0.06,0.00,0.06,0.07,0.03,-0.01,0.01,0.01,-0.01,0.08,0.03,0.04,0.04,0.03,-0.01,-0.00,0.01,0.04,0.05,0.00,0.01,0.03,0.14,0.09,0.00,0.03,0.12,0.17,0.16,0.02,1,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
