1,0.23,0.10,0.08,N/A,N/A,N/A,0.07,0.04,0.05,0.05,N/A,0.00,0.20,0.12,0.08
0.23,1,0.19,0.57,N/A,N/A,N/A,0.03,0.02,0.02,0.06,N/A,0.16,0.37,0.14,0.27
0.10,0.19,1,0.10,N/A,N/A,N/A,0.01,0.25,0.11,0.11,N/A,-0.00,0.40,0.32,0.44
0.08,0.57,0.10,1,N/A,N/A,N/A,0.03,0.04,0.08,0.02,N/A,-0.00,0.21,0.13,0.32
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.07,0.03,0.01,0.03,N/A,N/A,N/A,1,-0.00,0.00,0.02,N/A,0.03,0.04,0.02,0.02
0.04,0.02,0.25,0.04,N/A,N/A,N/A,-0.00,1,0.16,0.16,N/A,0.05,0.24,0.21,0.15
0.05,0.02,0.11,0.08,N/A,N/A,N/A,0.00,0.16,1,0.17,N/A,0.08,0.09,-0.01,0.03
0.05,0.06,0.11,0.02,N/A,N/A,N/A,0.02,0.16,0.17,1,N/A,0.05,0.17,0.08,0.23
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.00,0.16,-0.00,-0.00,N/A,N/A,N/A,0.03,0.05,0.08,0.05,N/A,1,0.11,0.04,0.02
0.20,0.37,0.40,0.21,N/A,N/A,N/A,0.04,0.24,0.09,0.17,N/A,0.11,1,0.29,0.37
0.12,0.14,0.32,0.13,N/A,N/A,N/A,0.02,0.21,-0.01,0.08,N/A,0.04,0.29,1,0.33
0.08,0.27,0.44,0.32,N/A,N/A,N/A,0.02,0.15,0.03,0.23,N/A,0.02,0.37,0.33,1
