1,0.23,0.04,0.10,0.19,0.02,0.14,0.00,0.12,0.01,0.13,0.01,0.06,0.01,0.25,0.23,0.24,0.19,-0.05
0.23,1,0.11,0.28,0.73,0.21,0.36,0.05,0.52,0.07,0.16,0.20,0.28,0.14,0.71,0.28,0.39,0.29,0.14
0.04,0.11,1,0.03,0.05,0.01,0.11,0.03,0.11,0.08,0.09,0.02,-0.02,0.28,0.11,0.03,0.05,0.03,0.04
0.10,0.28,0.03,1,0.28,0.22,0.14,0.03,0.14,0.08,0.04,0.02,0.13,0.02,0.31,0.09,0.16,0.08,0.06
0.19,0.73,0.05,0.28,1,0.21,0.34,0.05,0.30,0.11,0.15,0.09,0.25,0.11,0.70,0.22,0.31,0.20,0.10
0.02,0.21,0.01,0.22,0.21,1,0.17,0.05,0.04,0.06,0.01,0.06,0.08,0.02,0.24,0.12,0.17,0.10,0.04
0.14,0.36,0.11,0.14,0.34,0.17,1,0.16,0.12,0.02,0.04,0.09,0.30,0.12,0.41,0.24,0.31,0.22,0.02
0.00,0.05,0.03,0.03,0.05,0.05,0.16,1,-0.00,0.01,0.02,0.03,0.01,0.03,0.04,0.02,0.03,0.01,0.10
0.12,0.52,0.11,0.14,0.30,0.04,0.12,-0.00,1,-0.02,0.11,0.06,0.15,0.06,0.24,0.09,0.10,0.09,0.14
0.01,0.07,0.08,0.08,0.11,0.06,0.02,0.01,-0.02,1,0.01,-0.01,-0.01,-0.06,0.05,0.05,0.05,0.04,0.06
0.13,0.16,0.09,0.04,0.15,0.01,0.04,0.02,0.11,0.01,1,0.07,0.05,0.00,0.17,0.08,0.03,0.07,0.03
0.01,0.20,0.02,0.02,0.09,0.06,0.09,0.03,0.06,-0.01,0.07,1,0.11,0.09,0.13,0.07,0.09,0.14,0.13
0.06,0.28,-0.02,0.13,0.25,0.08,0.30,0.01,0.15,-0.01,0.05,0.11,1,0.05,0.32,0.29,0.18,0.30,0.09
0.01,0.14,0.28,0.02,0.11,0.02,0.12,0.03,0.06,-0.06,0.00,0.09,0.05,1,0.12,0.04,0.05,0.06,0.09
0.25,0.71,0.11,0.31,0.70,0.24,0.41,0.04,0.24,0.05,0.17,0.13,0.32,0.12,1,0.30,0.38,0.26,0.15
0.23,0.28,0.03,0.09,0.22,0.12,0.24,0.02,0.09,0.05,0.08,0.07,0.29,0.04,0.30,1,0.32,0.89,0.03
0.24,0.39,0.05,0.16,0.31,0.17,0.31,0.03,0.10,0.05,0.03,0.09,0.18,0.05,0.38,0.32,1,0.25,0.04
0.19,0.29,0.03,0.08,0.20,0.10,0.22,0.01,0.09,0.04,0.07,0.14,0.30,0.06,0.26,0.89,0.25,1,0.02
-0.05,0.14,0.04,0.06,0.10,0.04,0.02,0.10,0.14,0.06,0.03,0.13,0.09,0.09,0.15,0.03,0.04,0.02,1
