1,0.25,0.33,0.09,0.22,0.01,0.03,0.20,0.11,0.09,0.23,0.15
0.25,1,0.41,0.34,0.28,0.03,0.13,0.15,0.10,0.06,0.32,0.20
0.33,0.41,1,0.18,0.27,0.23,0.20,0.41,0.03,0.10,0.49,0.45
0.09,0.34,0.18,1,0.21,0.04,0.11,0.06,0.00,0.06,0.16,-0.01
0.22,0.28,0.27,0.21,1,0.02,0.09,0.09,-0.00,0.21,0.21,0.09
0.01,0.03,0.23,0.04,0.02,1,0.07,0.02,-0.00,0.00,0.20,0.06
0.03,0.13,0.20,0.11,0.09,0.07,1,0.16,0.00,0.28,0.23,0.09
0.20,0.15,0.41,0.06,0.09,0.02,0.16,1,0.17,0.04,0.20,0.29
0.11,0.10,0.03,0.00,-0.00,-0.00,0.00,0.17,1,0.00,0.04,0.00
0.09,0.06,0.10,0.06,0.21,0.00,0.28,0.04,0.00,1,0.17,0.07
0.23,0.32,0.49,0.16,0.21,0.20,0.23,0.20,0.04,0.17,1,0.20
0.15,0.20,0.45,-0.01,0.09,0.06,0.09,0.29,0.00,0.07,0.20,1
