1,-0.03,0.12,0.03,0.06,0.15,0.06
-0.03,1,0.13,0.38,0.04,0.12,0.12
0.12,0.13,1,0.10,0.06,0.13,-0.01
0.03,0.38,0.10,1,0.21,0.15,0.17
0.06,0.04,0.06,0.21,1,0.02,0.03
0.15,0.12,0.13,0.15,0.02,1,0.02
0.06,0.12,-0.01,0.17,0.03,0.02,1
