1,0.52,0.21,0.36,0.54,0.28
0.52,1,0.16,0.18,0.40,0.27
0.21,0.16,1,0.11,0.20,0.06
0.36,0.18,0.11,1,0.44,0.09
0.54,0.40,0.20,0.44,1,0.21
0.28,0.27,0.06,0.09,0.21,1
