1,0.36,0.18,0.13,0.07,N/A,0.34,0.43,0.00,N/A,0.50,0.36,0.24,N/A,0.21,N/A,0.52,N/A,N/A,0.44,0.54,N/A,N/A,N/A,N/A,0.54,0.25,0.05,0.16,0.09,0.43,N/A,0.27,0.50,0.14,0.06,0.77,0.51
0.36,1,0.12,0.12,-0.00,N/A,0.49,0.31,0.13,N/A,0.66,0.56,0.24,N/A,0.21,N/A,0.62,N/A,N/A,0.56,0.54,N/A,N/A,N/A,N/A,0.61,0.21,0.03,0.12,0.07,0.50,N/A,0.25,0.55,0.07,0.07,0.61,0.66
0.18,0.12,1,0.04,0.06,N/A,0.18,0.13,0.02,N/A,0.25,0.17,0.12,N/A,0.09,N/A,0.26,N/A,N/A,0.21,0.22,N/A,N/A,N/A,N/A,0.28,0.06,0.18,0.09,0.05,0.17,N/A,0.12,0.21,0.08,0.12,0.24,0.25
0.13,0.12,0.04,1,-0.01,N/A,0.12,0.17,0.07,N/A,0.23,0.19,0.06,N/A,0.01,N/A,0.28,N/A,N/A,0.25,0.33,N/A,N/A,N/A,N/A,0.24,0.21,0.05,0.13,0.01,0.23,N/A,0.15,0.31,0.01,0.02,0.22,0.26
0.07,-0.00,0.06,-0.01,1,N/A,0.01,0.01,0.02,N/A,0.05,0.05,0.03,N/A,0.01,N/A,0.05,N/A,N/A,0.02,0.02,N/A,N/A,N/A,N/A,0.06,0.04,0.00,-0.02,-0.08,0.05,N/A,0.00,0.03,0.01,0.01,0.05,0.03
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.34,0.49,0.18,0.12,0.01,N/A,1,0.25,0.02,N/A,0.45,0.38,0.33,N/A,0.21,N/A,0.44,N/A,N/A,0.36,0.39,N/A,N/A,N/A,N/A,0.40,0.21,0.19,0.29,0.02,0.36,N/A,0.22,0.39,0.13,0.13,0.45,0.46
0.43,0.31,0.13,0.17,0.01,N/A,0.25,1,0.05,N/A,0.39,0.33,0.13,N/A,0.13,N/A,0.44,N/A,N/A,0.43,0.51,N/A,N/A,N/A,N/A,0.46,0.30,0.07,0.14,0.05,0.40,N/A,0.19,0.45,0.19,0.07,0.46,0.42
0.00,0.13,0.02,0.07,0.02,N/A,0.02,0.05,1,N/A,0.24,0.24,0.01,N/A,0.13,N/A,0.22,N/A,N/A,0.21,0.24,N/A,N/A,N/A,N/A,0.23,0.18,-0.02,0.04,-0.10,0.17,N/A,0.08,0.25,-0.00,0.01,0.17,0.23
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
