1,0.06,0.37,0.07,0.07,0.29,0.12,0.30,0.16,0.25,0.05,0.25,0.23
0.06,1,0.05,0.05,0.06,0.16,0.02,0.13,0.00,0.21,0.04,0.06,0.13
0.37,0.05,1,0.02,0.07,0.30,0.19,0.30,0.19,0.21,0.18,0.10,0.21
0.07,0.05,0.02,1,0.06,0.21,0.16,0.22,0.04,0.15,0.07,0.03,0.22
0.07,0.06,0.07,0.06,1,0.24,0.13,0.23,0.08,0.21,0.07,0.10,0.22
0.29,0.16,0.30,0.21,0.24,1,0.36,0.97,0.21,0.73,0.17,0.31,0.52
0.12,0.02,0.19,0.16,0.13,0.36,1,0.37,0.19,0.29,0.29,0.32,0.27
0.30,0.13,0.30,0.22,0.23,0.97,0.37,1,0.21,0.66,0.18,0.30,0.51
0.16,0.00,0.19,0.04,0.08,0.21,0.19,0.21,1,0.18,0.02,0.04,0.06
0.25,0.21,0.21,0.15,0.21,0.73,0.29,0.66,0.18,1,0.16,0.38,0.41
0.05,0.04,0.18,0.07,0.07,0.17,0.29,0.18,0.02,0.16,1,0.33,0.11
0.25,0.06,0.10,0.03,0.10,0.31,0.32,0.30,0.04,0.38,0.33,1,0.29
0.23,0.13,0.21,0.22,0.22,0.52,0.27,0.51,0.06,0.41,0.11,0.29,1
