1,0.37,0.55,0.35,0.32,0.19,0.18,0.27,0.30,0.58,0.14
0.37,1,0.60,0.35,0.26,0.12,0.19,0.52,0.42,0.57,0.14
0.55,0.60,1,0.36,0.28,0.15,0.21,0.34,0.38,0.72,0.14
0.35,0.35,0.36,1,0.40,0.19,0.36,0.19,0.26,0.48,0.37
0.32,0.26,0.28,0.40,1,0.33,0.40,0.26,0.23,0.51,0.11
0.19,0.12,0.15,0.19,0.33,1,0.15,0.07,0.17,0.28,0.02
0.18,0.19,0.21,0.36,0.40,0.15,1,0.14,0.17,0.32,0.13
0.27,0.52,0.34,0.19,0.26,0.07,0.14,1,0.35,0.35,0.07
0.30,0.42,0.38,0.26,0.23,0.17,0.17,0.35,1,0.46,0.28
0.58,0.57,0.72,0.48,0.51,0.28,0.32,0.35,0.46,1,0.19
0.14,0.14,0.14,0.37,0.11,0.02,0.13,0.07,0.28,0.19,1
