1,0.28,0.36,0.45,0.10,0.22,-0.00,0.05,0.10,0.36,0.12,0.18,0.24,0.09
0.28,1,0.27,0.36,0.12,0.22,0.19,0.02,0.03,0.23,0.14,0.07,0.37,0.06
0.36,0.27,1,0.33,0.15,0.35,0.15,0.03,0.22,0.38,0.13,0.09,0.34,0.24
0.45,0.36,0.33,1,0.08,0.28,0.03,0.10,-0.00,0.30,0.18,0.21,0.41,0.06
0.10,0.12,0.15,0.08,1,0.03,0.03,0.23,0.03,0.13,0.17,0.10,0.13,0.00
0.22,0.22,0.35,0.28,0.03,1,0.20,0.01,0.19,0.27,0.11,0.03,0.18,0.23
-0.00,0.19,0.15,0.03,0.03,0.20,1,0.01,-0.00,0.13,0.03,0.02,0.12,0.03
0.05,0.02,0.03,0.10,0.23,0.01,0.01,1,0.08,0.03,0.25,0.29,0.13,0.02
0.10,0.03,0.22,-0.00,0.03,0.19,-0.00,0.08,1,0.15,0.09,-0.03,0.03,0.07
0.36,0.23,0.38,0.30,0.13,0.27,0.13,0.03,0.15,1,0.24,0.10,0.32,0.10
0.12,0.14,0.13,0.18,0.17,0.11,0.03,0.25,0.09,0.24,1,0.07,0.15,0.23
0.18,0.07,0.09,0.21,0.10,0.03,0.02,0.29,-0.03,0.10,0.07,1,0.15,0.04
0.24,0.37,0.34,0.41,0.13,0.18,0.12,0.13,0.03,0.32,0.15,0.15,1,0.17
0.09,0.06,0.24,0.06,0.00,0.23,0.03,0.02,0.07,0.10,0.23,0.04,0.17,1
