1,-0.05,-0.01,0.05,-0.05,-0.03,-0.03,0.01,-0.05,0.01,-0.02,-0.02,0.06,-0.02,-0.03,0.04,-0.02,0.03,-0.02,-0.01,0.01,0.05,-0.04
-0.05,1,0.10,0.04,-0.00,-0.00,0.09,0.02,0.07,0.02,0.00,0.02,0.06,0.01,0.05,0.05,0.06,0.14,0.04,-0.02,0.03,0.05,0.09
-0.01,0.10,1,0.05,0.14,0.02,0.05,0.06,0.03,0.02,0.01,0.21,0.08,0.10,0.13,0.05,0.07,0.15,0.07,0.16,0.01,0.13,0.07
0.05,0.04,0.05,1,0.07,0.32,0.10,0.16,0.04,0.03,0.01,0.05,0.09,0.10,0.01,0.12,0.18,0.16,0.20,0.13,0.05,0.14,0.07
-0.05,-0.00,0.14,0.07,1,0.05,0.21,-0.03,0.03,-0.03,0.03,0.04,0.08,0.09,0.02,0.07,0.06,0.08,-0.10,-0.06,0.10,0.08,0.03
-0.03,-0.00,0.02,0.32,0.05,1,-0.01,0.02,-0.04,-0.00,0.01,0.02,-0.01,-0.00,-0.01,-0.03,0.11,0.03,0.02,0.05,0.00,0.04,0.03
-0.03,0.09,0.05,0.10,0.21,-0.01,1,0.02,0.04,0.04,0.07,0.06,0.10,0.03,0.07,0.04,0.09,0.05,0.07,0.22,0.06,0.05,0.05
0.01,0.02,0.06,0.16,-0.03,0.02,0.02,1,0.02,-0.00,0.00,0.21,0.05,0.02,0.00,0.16,0.15,0.18,0.02,-0.00,0.13,0.09,-0.05
-0.05,0.07,0.03,0.04,0.03,-0.04,0.04,0.02,1,0.02,0.07,-0.01,0.12,0.09,0.08,0.12,0.09,0.16,0.07,0.07,0.12,0.11,-0.00
0.01,0.02,0.02,0.03,-0.03,-0.00,0.04,-0.00,0.02,1,0.01,0.02,0.09,-0.01,0.02,0.03,-0.03,0.02,-0.01,0.05,0.01,0.02,0.06
-0.02,0.00,0.01,0.01,0.03,0.01,0.07,0.00,0.07,0.01,1,0.01,0.01,0.01,0.11,-0.01,0.03,0.15,0.10,0.04,0.01,0.03,0.07
-0.02,0.02,0.21,0.05,0.04,0.02,0.06,0.21,-0.01,0.02,0.01,1,0.09,0.02,0.12,0.01,0.07,0.15,0.02,0.05,0.02,0.35,0.05
0.06,0.06,0.08,0.09,0.08,-0.01,0.10,0.05,0.12,0.09,0.01,0.09,1,0.29,0.10,0.08,0.20,0.21,0.02,0.05,0.06,0.11,0.22
-0.02,0.01,0.10,0.10,0.09,-0.00,0.03,0.02,0.09,-0.01,0.01,0.02,0.29,1,-0.02,-0.01,0.06,0.13,0.08,0.05,0.07,-0.01,0.26
-0.03,0.05,0.13,0.01,0.02,-0.01,0.07,0.00,0.08,0.02,0.11,0.12,0.10,-0.02,1,0.04,0.05,0.07,0.04,0.06,0.01,0.07,0.11
0.04,0.05,0.05,0.12,0.07,-0.03,0.04,0.16,0.12,0.03,-0.01,0.01,0.08,-0.01,0.04,1,0.04,0.05,0.09,0.03,0.27,0.01,0.06
-0.02,0.06,0.07,0.18,0.06,0.11,0.09,0.15,0.09,-0.03,0.03,0.07,0.20,0.06,0.05,0.04,1,0.24,0.13,0.01,0.06,0.11,0.03
0.03,0.14,0.15,0.16,0.08,0.03,0.05,0.18,0.16,0.02,0.15,0.15,0.21,0.13,0.07,0.05,0.24,1,0.08,0.08,0.03,0.17,0.09
-0.02,0.04,0.07,0.20,-0.10,0.02,0.07,0.02,0.07,-0.01,0.10,0.02,0.02,0.08,0.04,0.09,0.13,0.08,1,0.08,0.04,0.07,0.11
-0.01,-0.02,0.16,0.13,-0.06,0.05,0.22,-0.00,0.07,0.05,0.04,0.05,0.05,0.05,0.06,0.03,0.01,0.08,0.08,1,-0.04,0.03,0.13
0.01,0.03,0.01,0.05,0.10,0.00,0.06,0.13,0.12,0.01,0.01,0.02,0.06,0.07,0.01,0.27,0.06,0.03,0.04,-0.04,1,0.05,0.05
0.05,0.05,0.13,0.14,0.08,0.04,0.05,0.09,0.11,0.02,0.03,0.35,0.11,-0.01,0.07,0.01,0.11,0.17,0.07,0.03,0.05,1,-0.00
-0.04,0.09,0.07,0.07,0.03,0.03,0.05,-0.05,-0.00,0.06,0.07,0.05,0.22,0.26,0.11,0.06,0.03,0.09,0.11,0.13,0.05,-0.00,1
