1,0.01,0.04,0.12,0.05,-0.00,-0.01,0.01,-0.02,0.08,0.03,-0.05,-0.09
0.01,1,0.12,0.16,0.03,0.02,0.15,-0.01,0.15,0.22,0.13,0.12,0.01
0.04,0.12,1,0.45,0.01,0.11,0.12,0.02,0.12,0.13,0.42,0.34,-0.05
0.12,0.16,0.45,1,0.08,0.08,0.15,0.07,0.06,0.10,0.48,0.43,-0.02
0.05,0.03,0.01,0.08,1,0.03,0.01,0.01,0.01,0.02,0.16,0.02,0.17
-0.00,0.02,0.11,0.08,0.03,1,0.06,0.01,0.02,0.02,0.09,0.09,0.09
-0.01,0.15,0.12,0.15,0.01,0.06,1,0.01,0.09,0.06,0.07,0.01,-0.11
0.01,-0.01,0.02,0.07,0.01,0.01,0.01,1,0.01,0.00,0.03,0.01,0.03
-0.02,0.15,0.12,0.06,0.01,0.02,0.09,0.01,1,0.02,0.13,0.02,-0.04
0.08,0.22,0.13,0.10,0.02,0.02,0.06,0.00,0.02,1,0.09,0.04,0.00
0.03,0.13,0.42,0.48,0.16,0.09,0.07,0.03,0.13,0.09,1,0.34,0.00
-0.05,0.12,0.34,0.43,0.02,0.09,0.01,0.01,0.02,0.04,0.34,1,0.01
-0.09,0.01,-0.05,-0.02,0.17,0.09,-0.11,0.03,-0.04,0.00,0.00,0.01,1
