1,0.10,0.03,0.02,0.16,0.01,-0.01,0.02,N/A,-0.05,-0.01,0.02,0.01,0.01,0.05,-0.04,0.15,0.06,N/A,0.00,N/A,0.03,0.21,N/A,0.04,0.04,N/A,0.01,0.00,N/A,0.05,0.30,0.00,0.05,N/A,-0.03,0.04,0.08,0.04,0.45,0.00,N/A,0.12,0.04
0.10,1,0.20,0.29,0.85,0.36,0.20,0.27,N/A,0.09,0.13,0.37,0.37,0.29,0.65,0.28,0.92,0.51,N/A,0.24,N/A,0.30,0.37,N/A,0.51,0.60,N/A,0.11,0.14,N/A,0.17,0.28,0.15,0.65,N/A,0.45,0.32,0.28,0.30,0.80,0.18,N/A,0.85,0.32
0.03,0.20,1,0.04,0.22,0.11,0.08,0.04,N/A,-0.03,-0.00,0.19,0.08,0.12,0.16,0.07,0.21,0.14,N/A,0.03,N/A,0.07,0.14,N/A,0.13,0.17,N/A,0.04,0.01,N/A,0.22,0.09,0.06,0.15,N/A,0.03,0.14,0.07,-0.04,0.16,0.03,N/A,0.14,0.03
0.02,0.29,0.04,1,0.24,0.11,0.34,0.14,N/A,-0.00,0.00,0.15,0.12,0.18,0.20,0.02,0.26,0.14,N/A,-0.02,N/A,0.12,0.15,N/A,0.18,0.18,N/A,0.06,0.00,N/A,0.07,0.15,0.01,0.20,N/A,0.14,0.17,0.11,0.03,0.18,-0.01,N/A,0.19,0.16
0.16,0.85,0.22,0.24,1,0.34,0.20,0.35,N/A,0.07,0.11,0.37,0.35,0.27,0.46,0.28,0.95,0.49,N/A,0.20,N/A,0.30,0.41,N/A,0.44,0.50,N/A,0.12,0.11,N/A,0.17,0.30,0.15,0.44,N/A,0.22,0.34,0.28,0.18,0.85,0.17,N/A,0.84,0.33
0.01,0.36,0.11,0.11,0.34,1,0.04,0.07,N/A,0.05,0.04,0.07,0.13,0.12,0.14,0.09,0.37,0.18,N/A,0.02,N/A,0.04,0.13,N/A,0.25,0.32,N/A,0.04,0.01,N/A,0.05,0.17,-0.02,0.15,N/A,0.15,0.04,0.10,0.12,0.27,0.02,N/A,0.29,0.14
-0.01,0.20,0.08,0.34,0.20,0.04,1,0.05,N/A,0.05,0.01,0.16,0.07,0.12,0.17,0.06,0.19,0.11,N/A,0.03,N/A,0.09,0.05,N/A,0.09,0.17,N/A,-0.01,0.01,N/A,0.07,0.10,0.06,0.18,N/A,0.05,0.07,0.28,-0.04,0.14,0.07,N/A,0.13,0.17
0.02,0.27,0.04,0.14,0.35,0.07,0.05,1,N/A,0.10,0.02,0.21,0.12,0.07,0.21,0.08,0.34,0.16,N/A,0.07,N/A,0.09,0.10,N/A,0.13,0.11,N/A,0.08,0.06,N/A,0.00,0.11,0.06,0.20,N/A,0.05,0.23,0.23,0.10,0.24,0.08,N/A,0.24,0.19
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.05,0.09,-0.03,-0.00,0.07,0.05,0.05,0.10,N/A,1,-0.01,-0.00,0.00,0.40,0.02,-0.00,0.09,-0.00,N/A,0.01,N/A,-0.02,0.02,N/A,0.15,0.02,N/A,-0.01,0.04,N/A,0.01,0.05,0.01,0.03,N/A,0.09,0.12,0.26,0.05,0.04,-0.00,N/A,0.07,0.06
