N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,1,0.00,0.08,0.08,0.03,0.37,N/A,0.06,0.06,0.08,0.05,N/A,0.02
N/A,0.00,1,-0.06,0.04,-0.02,0.01,N/A,0.12,0.03,-0.01,-0.03,N/A,-0.01
N/A,0.08,-0.06,1,0.20,0.16,0.08,N/A,0.08,0.08,0.15,0.09,N/A,0.11
N/A,0.08,0.04,0.20,1,0.19,0.01,N/A,0.10,0.11,0.38,0.06,N/A,0.20
N/A,0.03,-0.02,0.16,0.19,1,-0.03,N/A,0.15,0.12,0.04,0.11,N/A,0.28
N/A,0.37,0.01,0.08,0.01,-0.03,1,N/A,0.04,0.03,0.06,0.02,N/A,0.04
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.06,0.12,0.08,0.10,0.15,0.04,N/A,1,0.08,0.13,0.05,N/A,0.06
N/A,0.06,0.03,0.08,0.11,0.12,0.03,N/A,0.08,1,0.11,-0.01,N/A,0.05
N/A,0.08,-0.01,0.15,0.38,0.04,0.06,N/A,0.13,0.11,1,0.11,N/A,0.12
N/A,0.05,-0.03,0.09,0.06,0.11,0.02,N/A,0.05,-0.01,0.11,1,N/A,0.04
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.02,-0.01,0.11,0.20,0.28,0.04,N/A,0.06,0.05,0.12,0.04,N/A,1
