1,0.18,0.13,0.14,0.24,0.06,0.15,0.10,0.16,0.13,0.05,0.08
0.18,1,0.33,0.12,0.39,0.05,0.27,0.07,0.24,0.09,0.06,0.08
0.13,0.33,1,0.17,0.48,0.09,0.33,0.21,0.41,0.12,0.14,0.21
0.14,0.12,0.17,1,0.29,0.01,0.14,0.09,0.13,0.07,0.10,0.19
0.24,0.39,0.48,0.29,1,0.11,0.48,0.26,0.38,0.14,0.25,0.26
0.06,0.05,0.09,0.01,0.11,1,0.06,0.07,0.02,-0.01,0.07,0.02
0.15,0.27,0.33,0.14,0.48,0.06,1,0.21,0.23,0.10,0.14,0.20
0.10,0.07,0.21,0.09,0.26,0.07,0.21,1,0.19,0.07,0.26,0.12
0.16,0.24,0.41,0.13,0.38,0.02,0.23,0.19,1,0.11,0.20,0.18
0.13,0.09,0.12,0.07,0.14,-0.01,0.10,0.07,0.11,1,0.04,0.04
0.05,0.06,0.14,0.10,0.25,0.07,0.14,0.26,0.20,0.04,1,0.13
0.08,0.08,0.21,0.19,0.26,0.02,0.20,0.12,0.18,0.04,0.13,1
