1,0.59,0.88,0.42,0.21,0.60,0.79,0.97,0.92,0.73,0.85,0.93
0.59,1,0.64,0.46,0.09,0.96,0.26,0.54,0.64,0.75,0.37,0.74
0.88,0.64,1,0.41,0.20,0.63,0.72,0.87,0.86,0.65,0.80,0.86
0.42,0.46,0.41,1,0.06,0.48,0.29,0.52,0.41,0.44,0.34,0.45
0.21,0.09,0.20,0.06,1,0.09,0.24,0.22,0.21,0.09,0.17,0.19
0.60,0.96,0.63,0.48,0.09,1,0.29,0.58,0.65,0.76,0.38,0.73
0.79,0.26,0.72,0.29,0.24,0.29,1,0.82,0.73,0.37,0.79,0.71
0.97,0.54,0.87,0.52,0.22,0.58,0.82,1,0.92,0.60,0.86,0.92
0.92,0.64,0.86,0.41,0.21,0.65,0.73,0.92,1,0.64,0.80,0.92
0.73,0.75,0.65,0.44,0.09,0.76,0.37,0.60,0.64,1,0.50,0.70
0.85,0.37,0.80,0.34,0.17,0.38,0.79,0.86,0.80,0.50,1,0.76
0.93,0.74,0.86,0.45,0.19,0.73,0.71,0.92,0.92,0.70,0.76,1
