1,0.32,0.31,0.26,0.38,N/A,0.36,0.21,0.31,0.38,-0.02,0.29,0.29,0.44,0.18,N/A,0.25,0.08,N/A,0.37,N/A,0.14
0.32,1,0.30,0.40,0.46,N/A,0.29,0.28,0.52,0.16,0.16,0.31,0.19,0.63,0.14,N/A,0.26,0.15,N/A,0.56,N/A,0.12
0.31,0.30,1,0.25,0.34,N/A,0.35,0.26,0.25,0.13,0.03,0.26,0.21,0.45,0.32,N/A,0.32,0.07,N/A,0.34,N/A,0.19
0.26,0.40,0.25,1,0.54,N/A,0.27,0.14,0.33,0.15,0.15,0.26,0.10,0.60,0.11,N/A,0.18,0.13,N/A,0.53,N/A,0.10
0.38,0.46,0.34,0.54,1,N/A,0.32,0.19,0.35,0.21,0.15,0.25,0.24,0.63,0.18,N/A,0.25,0.11,N/A,0.59,N/A,0.23
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.36,0.29,0.35,0.27,0.32,N/A,1,0.19,0.18,0.36,0.00,0.29,0.22,0.41,0.22,N/A,0.22,0.16,N/A,0.34,N/A,0.14
0.21,0.28,0.26,0.14,0.19,N/A,0.19,1,0.25,0.08,0.02,0.29,0.14,0.38,0.13,N/A,0.46,0.11,N/A,0.20,N/A,0.07
0.31,0.52,0.25,0.33,0.35,N/A,0.18,0.25,1,0.22,0.06,0.29,0.19,0.53,0.10,N/A,0.15,0.09,N/A,0.47,N/A,0.17
0.38,0.16,0.13,0.15,0.21,N/A,0.36,0.08,0.22,1,-0.02,0.08,0.18,0.28,0.08,N/A,0.09,0.03,N/A,0.22,N/A,0.04
-0.02,0.16,0.03,0.15,0.15,N/A,0.00,0.02,0.06,-0.02,1,0.12,0.08,0.15,0.00,N/A,0.15,0.03,N/A,0.18,N/A,0.04
0.29,0.31,0.26,0.26,0.25,N/A,0.29,0.29,0.29,0.08,0.12,1,0.16,0.35,0.11,N/A,0.21,0.11,N/A,0.30,N/A,0.28
0.29,0.19,0.21,0.10,0.24,N/A,0.22,0.14,0.19,0.18,0.08,0.16,1,0.24,0.17,N/A,0.10,0.01,N/A,0.21,N/A,0.03
0.44,0.63,0.45,0.60,0.63,N/A,0.41,0.38,0.53,0.28,0.15,0.35,0.24,1,0.31,N/A,0.39,0.21,N/A,0.73,N/A,0.14
0.18,0.14,0.32,0.11,0.18,N/A,0.22,0.13,0.10,0.08,0.00,0.11,0.17,0.31,1,N/A,0.19,0.01,N/A,0.18,N/A,0.11
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.25,0.26,0.32,0.18,0.25,N/A,0.22,0.46,0.15,0.09,0.15,0.21,0.10,0.39,0.19,N/A,1,0.18,N/A,0.28,N/A,0.07
0.08,0.15,0.07,0.13,0.11,N/A,0.16,0.11,0.09,0.03,0.03,0.11,0.01,0.21,0.01,N/A,0.18,1,N/A,0.18,N/A,0.00
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.37,0.56,0.34,0.53,0.59,N/A,0.34,0.20,0.47,0.22,0.18,0.30,0.21,0.73,0.18,N/A,0.28,0.18,N/A,1,N/A,0.16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.14,0.12,0.19,0.10,0.23,N/A,0.14,0.07,0.17,0.04,0.04,0.28,0.03,0.14,0.11,N/A,0.07,0.00,N/A,0.16,N/A,1
