1,0.03,0.18,0.23,0.03,0.20,0.12,0.10,0.09,0.05,0.02,0.16,0.19,-0.01,0.16,0.20,0.13,0.25,0.22,0.29,0.08
0.03,1,0.17,0.49,0.27,0.28,0.31,0.34,0.19,0.41,0.11,0.16,0.27,0.03,0.18,0.35,0.39,0.28,0.42,0.45,0.09
0.18,0.17,1,0.29,0.17,0.33,0.09,0.20,0.04,0.25,0.07,0.16,0.26,0.13,0.24,0.19,0.22,0.35,0.30,0.32,0.09
0.23,0.49,0.29,1,0.31,0.51,0.48,0.45,0.22,0.45,0.23,0.33,0.37,0.13,0.33,0.56,0.50,0.50,0.44,0.66,0.16
0.03,0.27,0.17,0.31,1,0.25,0.18,0.23,0.31,0.46,0.17,0.24,0.14,0.06,0.16,0.21,0.39,0.20,0.32,0.33,0.02
0.20,0.28,0.33,0.51,0.25,1,0.33,0.35,0.20,0.29,0.22,0.33,0.37,0.13,0.45,0.48,0.40,0.45,0.31,0.66,0.16
0.12,0.31,0.09,0.48,0.18,0.33,1,0.41,0.15,0.37,0.20,0.39,0.19,0.30,0.24,0.84,0.41,0.36,0.32,0.44,0.12
0.10,0.34,0.20,0.45,0.23,0.35,0.41,1,0.19,0.32,0.18,0.40,0.23,0.12,0.17,0.49,0.36,0.35,0.35,0.44,0.14
0.09,0.19,0.04,0.22,0.31,0.20,0.15,0.19,1,0.22,0.12,0.19,0.08,0.07,0.17,0.17,0.20,0.15,0.22,0.28,0.02
0.05,0.41,0.25,0.45,0.46,0.29,0.37,0.32,0.22,1,0.12,0.30,0.16,0.07,0.17,0.39,0.33,0.32,0.45,0.42,0.01
0.02,0.11,0.07,0.23,0.17,0.22,0.20,0.18,0.12,0.12,1,0.23,0.05,0.01,0.09,0.20,0.22,0.27,0.18,0.20,0.04
0.16,0.16,0.16,0.33,0.24,0.33,0.39,0.40,0.19,0.30,0.23,1,0.18,0.09,0.23,0.42,0.31,0.34,0.24,0.41,0.06
0.19,0.27,0.26,0.37,0.14,0.37,0.19,0.23,0.08,0.16,0.05,0.18,1,0.07,0.30,0.30,0.28,0.31,0.28,0.47,0.13
-0.01,0.03,0.13,0.13,0.06,0.13,0.30,0.12,0.07,0.07,0.01,0.09,0.07,1,0.08,0.24,0.23,0.14,0.17,0.14,-0.00
0.16,0.18,0.24,0.33,0.16,0.45,0.24,0.17,0.17,0.17,0.09,0.23,0.30,0.08,1,0.30,0.28,0.31,0.29,0.49,0.04
0.20,0.35,0.19,0.56,0.21,0.48,0.84,0.49,0.17,0.39,0.20,0.42,0.30,0.24,0.30,1,0.42,0.44,0.38,0.62,0.18
0.13,0.39,0.22,0.50,0.39,0.40,0.41,0.36,0.20,0.33,0.22,0.31,0.28,0.23,0.28,0.42,1,0.37,0.32,0.52,0.17
0.25,0.28,0.35,0.50,0.20,0.45,0.36,0.35,0.15,0.32,0.27,0.34,0.31,0.14,0.31,0.44,0.37,1,0.34,0.63,0.08
0.22,0.42,0.30,0.44,0.32,0.31,0.32,0.35,0.22,0.45,0.18,0.24,0.28,0.17,0.29,0.38,0.32,0.34,1,0.53,0.08
0.29,0.45,0.32,0.66,0.33,0.66,0.44,0.44,0.28,0.42,0.20,0.41,0.47,0.14,0.49,0.62,0.52,0.63,0.53,1,0.19
0.08,0.09,0.09,0.16,0.02,0.16,0.12,0.14,0.02,0.01,0.04,0.06,0.13,-0.00,0.04,0.18,0.17,0.08,0.08,0.19,1
