1,0.19,0.13,0.16,0.46,0.17,0.24,0.02,0.10,0.52,0.20
0.19,1,0.66,0.42,0.53,0.43,0.61,0.12,0.24,0.28,0.96
0.13,0.66,1,0.38,0.29,0.32,0.78,0.16,0.09,0.15,0.62
0.16,0.42,0.38,1,0.18,0.22,0.36,0.03,0.13,0.16,0.39
0.46,0.53,0.29,0.18,1,0.34,0.24,0.12,0.16,0.43,0.56
0.17,0.43,0.32,0.22,0.34,1,0.29,0.05,0.04,0.12,0.43
0.24,0.61,0.78,0.36,0.24,0.29,1,0.13,0.10,0.17,0.57
0.02,0.12,0.16,0.03,0.12,0.05,0.13,1,-0.05,-0.01,0.12
0.10,0.24,0.09,0.13,0.16,0.04,0.10,-0.05,1,0.52,0.25
0.52,0.28,0.15,0.16,0.43,0.12,0.17,-0.01,0.52,1,0.31
0.20,0.96,0.62,0.39,0.56,0.43,0.57,0.12,0.25,0.31,1
