1,0.61,0.20,0.21,0.61,0.75,0.73,0.57,0.49,0.62,0.36
0.61,1,0.17,0.19,0.49,0.60,0.60,0.48,0.39,0.56,0.29
0.20,0.17,1,0.14,0.14,0.23,0.20,0.15,0.22,0.14,0.15
0.21,0.19,0.14,1,0.07,0.30,0.27,0.15,0.18,0.17,0.07
0.61,0.49,0.14,0.07,1,0.46,0.46,0.46,0.32,0.45,0.16
0.75,0.60,0.23,0.30,0.46,1,0.86,0.63,0.61,0.76,0.49
0.73,0.60,0.20,0.27,0.46,0.86,1,0.61,0.56,0.71,0.41
0.57,0.48,0.15,0.15,0.46,0.63,0.61,1,0.43,0.57,0.36
0.49,0.39,0.22,0.18,0.32,0.61,0.56,0.43,1,0.54,0.38
0.62,0.56,0.14,0.17,0.45,0.76,0.71,0.57,0.54,1,0.42
0.36,0.29,0.15,0.07,0.16,0.49,0.41,0.36,0.38,0.42,1
