1,0.04,0.30,0.31,0.18,0.18,0.36,0.30
0.04,1,0.04,0.04,-0.00,0.09,0.07,0.05
0.30,0.04,1,0.27,0.10,0.25,0.51,0.41
0.31,0.04,0.27,1,0.18,0.20,0.41,0.26
0.18,-0.00,0.10,0.18,1,0.07,0.17,0.09
0.18,0.09,0.25,0.20,0.07,1,0.32,0.14
0.36,0.07,0.51,0.41,0.17,0.32,1,0.46
0.30,0.05,0.41,0.26,0.09,0.14,0.46,1
