1,0.27,0.33,0.07,0.09,0.02,0.13,0.08,0.22,0.07,0.34,0.01,0.05,0.33,0.10
0.27,1,0.30,0.07,0.12,0.02,0.20,0.14,0.04,0.23,0.28,0.12,0.35,0.25,0.15
0.33,0.30,1,0.04,0.04,0.06,0.10,0.05,0.03,0.08,0.20,-0.01,0.09,0.61,0.04
0.07,0.07,0.04,1,0.00,0.06,0.06,0.05,0.11,0.01,0.01,0.03,0.08,0.02,-0.00
0.09,0.12,0.04,0.00,1,0.02,0.14,-0.01,0.36,0.01,0.09,0.01,0.20,0.12,0.11
0.02,0.02,0.06,0.06,0.02,1,-0.01,0.04,-0.00,0.03,-0.01,-0.00,0.00,0.02,0.04
0.13,0.20,0.10,0.06,0.14,-0.01,1,0.09,0.02,0.12,0.23,0.01,0.21,0.10,0.15
0.08,0.14,0.05,0.05,-0.01,0.04,0.09,1,0.02,0.06,0.15,0.04,0.13,0.21,0.10
0.22,0.04,0.03,0.11,0.36,-0.00,0.02,0.02,1,0.01,0.21,-0.01,0.03,0.08,-0.02
0.07,0.23,0.08,0.01,0.01,0.03,0.12,0.06,0.01,1,0.17,0.01,0.17,0.08,0.15
0.34,0.28,0.20,0.01,0.09,-0.01,0.23,0.15,0.21,0.17,1,0.02,0.12,0.17,0.19
0.01,0.12,-0.01,0.03,0.01,-0.00,0.01,0.04,-0.01,0.01,0.02,1,-0.01,0.02,0.03
0.05,0.35,0.09,0.08,0.20,0.00,0.21,0.13,0.03,0.17,0.12,-0.01,1,0.15,0.05
0.33,0.25,0.61,0.02,0.12,0.02,0.10,0.21,0.08,0.08,0.17,0.02,0.15,1,0.09
0.10,0.15,0.04,-0.00,0.11,0.04,0.15,0.10,-0.02,0.15,0.19,0.03,0.05,0.09,1
