1,0.13,0.04,0.09,0.05,0.07,0.11,-0.01,0.04,-0.02,0.04,N/A,0.01,-0.02,0.03,0.04
0.13,1,-0.05,0.03,0.05,-0.00,0.21,0.22,0.09,0.03,-0.01,N/A,0.11,0.07,0.14,0.10
0.04,-0.05,1,0.09,-0.02,-0.03,0.27,0.05,0.09,0.00,-0.05,N/A,0.10,0.11,0.08,0.04
0.09,0.03,0.09,1,0.04,0.07,0.16,0.03,0.04,-0.02,-0.05,N/A,0.17,0.01,0.11,-0.02
0.05,0.05,-0.02,0.04,1,-0.01,-0.04,0.01,0.09,-0.02,0.04,N/A,0.04,0.01,0.09,0.03
0.07,-0.00,-0.03,0.07,-0.01,1,0.05,0.01,0.03,0.03,0.57,N/A,0.03,0.03,0.03,0.04
0.11,0.21,0.27,0.16,-0.04,0.05,1,0.39,0.32,0.10,0.03,N/A,0.35,0.19,0.30,0.22
-0.01,0.22,0.05,0.03,0.01,0.01,0.39,1,0.13,0.01,0.02,N/A,0.20,0.17,0.14,0.12
0.04,0.09,0.09,0.04,0.09,0.03,0.32,0.13,1,0.18,0.00,N/A,0.40,0.14,0.77,0.59
-0.02,0.03,0.00,-0.02,-0.02,0.03,0.10,0.01,0.18,1,0.02,N/A,0.08,0.06,0.20,0.14
0.04,-0.01,-0.05,-0.05,0.04,0.57,0.03,0.02,0.00,0.02,1,N/A,-0.02,0.03,-0.01,0.04
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.01,0.11,0.10,0.17,0.04,0.03,0.35,0.20,0.40,0.08,-0.02,N/A,1,0.10,0.62,0.31
-0.02,0.07,0.11,0.01,0.01,0.03,0.19,0.17,0.14,0.06,0.03,N/A,0.10,1,0.16,0.09
0.03,0.14,0.08,0.11,0.09,0.03,0.30,0.14,0.77,0.20,-0.01,N/A,0.62,0.16,1,0.63
0.04,0.10,0.04,-0.02,0.03,0.04,0.22,0.12,0.59,0.14,0.04,N/A,0.31,0.09,0.63,1
