1,0.28,0.13,0.24,0.18,0.10,0.45,0.20,0.52,0.24,0.11,0.16,0.61,0.04,0.08,0.11,0.33
0.28,1,0.16,0.48,0.36,0.29,0.14,0.44,0.26,0.31,0.15,0.25,0.21,0.17,0.13,0.22,0.16
0.13,0.16,1,0.27,0.06,0.08,0.09,0.26,0.17,0.20,0.04,0.15,0.09,0.16,0.06,0.19,0.12
0.24,0.48,0.27,1,0.24,0.21,0.18,0.39,0.30,0.35,0.10,0.29,0.22,0.22,0.13,0.26,0.20
0.18,0.36,0.06,0.24,1,0.18,0.04,0.37,0.26,0.26,0.16,0.17,0.17,0.12,0.06,0.14,0.26
0.10,0.29,0.08,0.21,0.18,1,0.09,0.22,0.12,0.31,0.16,0.21,0.10,0.13,0.04,0.14,0.13
0.45,0.14,0.09,0.18,0.04,0.09,1,0.14,0.29,0.18,0.19,0.19,0.45,0.08,0.11,0.16,0.32
0.20,0.44,0.26,0.39,0.37,0.22,0.14,1,0.28,0.35,0.26,0.30,0.18,0.18,0.27,0.45,0.16
0.52,0.26,0.17,0.30,0.26,0.12,0.29,0.28,1,0.25,0.06,0.09,0.38,0.17,0.07,0.17,0.27
0.24,0.31,0.20,0.35,0.26,0.31,0.18,0.35,0.25,1,0.19,0.35,0.18,0.17,0.18,0.33,0.33
0.11,0.15,0.04,0.10,0.16,0.16,0.19,0.26,0.06,0.19,1,0.15,0.18,0.04,0.29,0.17,0.28
0.16,0.25,0.15,0.29,0.17,0.21,0.19,0.30,0.09,0.35,0.15,1,0.22,0.13,0.17,0.32,0.19
0.61,0.21,0.09,0.22,0.17,0.10,0.45,0.18,0.38,0.18,0.18,0.22,1,0.01,0.18,0.13,0.33
0.04,0.17,0.16,0.22,0.12,0.13,0.08,0.18,0.17,0.17,0.04,0.13,0.01,1,0.04,0.19,0.02
0.08,0.13,0.06,0.13,0.06,0.04,0.11,0.27,0.07,0.18,0.29,0.17,0.18,0.04,1,0.25,0.18
0.11,0.22,0.19,0.26,0.14,0.14,0.16,0.45,0.17,0.33,0.17,0.32,0.13,0.19,0.25,1,0.20
0.33,0.16,0.12,0.20,0.26,0.13,0.32,0.16,0.27,0.33,0.28,0.19,0.33,0.02,0.18,0.20,1
