1,0.32,0.33,0.20,0.20,0.33,-0.01,0.10,0.23,0.33,0.06
0.32,1,0.45,0.18,0.25,0.27,-0.01,0.11,0.28,0.45,0.06
0.33,0.45,1,0.22,0.21,0.32,0.06,0.20,0.30,0.61,0.06
0.20,0.18,0.22,1,0.14,0.44,-0.00,0.11,0.18,0.24,0.30
0.20,0.25,0.21,0.14,1,0.22,0.02,0.10,0.35,0.36,0.07
0.33,0.27,0.32,0.44,0.22,1,0.08,0.24,0.22,0.32,0.30
-0.01,-0.01,0.06,-0.00,0.02,0.08,1,0.01,-0.01,-0.01,0.02
0.10,0.11,0.20,0.11,0.10,0.24,0.01,1,0.09,0.17,0.10
0.23,0.28,0.30,0.18,0.35,0.22,-0.01,0.09,1,0.56,0.07
0.33,0.45,0.61,0.24,0.36,0.32,-0.01,0.17,0.56,1,0.10
0.06,0.06,0.06,0.30,0.07,0.30,0.02,0.10,0.07,0.10,1
