1,0.08,0.17,0.19,0.31,0.29,0.06,0.28,0.28,0.19,N/A,0.13,0.04,0.22,0.05,0.19,N/A,N/A,0.22,0.27,0.02
0.08,1,0.14,0.08,0.05,0.19,0.13,0.09,0.09,0.02,N/A,-0.02,0.01,0.05,0.08,0.07,N/A,N/A,0.07,0.06,0.08
0.17,0.14,1,0.13,0.11,0.42,0.08,0.23,0.26,0.25,N/A,0.11,0.14,0.10,0.19,0.17,N/A,N/A,0.14,0.23,0.15
0.19,0.08,0.13,1,0.03,0.15,0.05,0.09,0.22,0.07,N/A,0.00,0.05,0.05,0.02,0.06,N/A,N/A,0.06,0.10,0.03
0.31,0.05,0.11,0.03,1,0.20,0.01,0.14,0.25,0.09,N/A,0.05,0.07,0.12,0.04,0.17,N/A,N/A,0.14,0.13,0.06
0.29,0.19,0.42,0.15,0.20,1,0.23,0.34,0.33,0.28,N/A,0.07,0.20,0.20,0.28,0.28,N/A,N/A,0.24,0.35,0.19
0.06,0.13,0.08,0.05,0.01,0.23,1,0.09,0.11,0.07,N/A,0.05,-0.03,-0.02,0.04,0.08,N/A,N/A,0.06,0.18,0.11
0.28,0.09,0.23,0.09,0.14,0.34,0.09,1,0.35,0.22,N/A,0.16,0.09,0.28,0.12,0.28,N/A,N/A,0.28,0.31,0.13
0.28,0.09,0.26,0.22,0.25,0.33,0.11,0.35,1,0.23,N/A,0.12,0.11,0.22,0.14,0.27,N/A,N/A,0.19,0.25,0.25
0.19,0.02,0.25,0.07,0.09,0.28,0.07,0.22,0.23,1,N/A,0.01,0.06,0.14,0.11,0.11,N/A,N/A,0.16,0.12,0.08
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.13,-0.02,0.11,0.00,0.05,0.07,0.05,0.16,0.12,0.01,N/A,1,0.01,0.22,0.04,0.02,N/A,N/A,0.33,0.14,0.01
0.04,0.01,0.14,0.05,0.07,0.20,-0.03,0.09,0.11,0.06,N/A,0.01,1,0.21,0.23,0.27,N/A,N/A,0.13,0.04,0.33
0.22,0.05,0.10,0.05,0.12,0.20,-0.02,0.28,0.22,0.14,N/A,0.22,0.21,1,0.07,0.09,N/A,N/A,0.22,0.14,0.05
0.05,0.08,0.19,0.02,0.04,0.28,0.04,0.12,0.14,0.11,N/A,0.04,0.23,0.07,1,0.12,N/A,N/A,0.12,0.08,0.48
0.19,0.07,0.17,0.06,0.17,0.28,0.08,0.28,0.27,0.11,N/A,0.02,0.27,0.09,0.12,1,N/A,N/A,0.29,0.18,0.22
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.22,0.07,0.14,0.06,0.14,0.24,0.06,0.28,0.19,0.16,N/A,0.33,0.13,0.22,0.12,0.29,N/A,N/A,1,0.18,0.03
0.27,0.06,0.23,0.10,0.13,0.35,0.18,0.31,0.25,0.12,N/A,0.14,0.04,0.14,0.08,0.18,N/A,N/A,0.18,1,0.08
0.02,0.08,0.15,0.03,0.06,0.19,0.11,0.13,0.25,0.08,N/A,0.01,0.33,0.05,0.48,0.22,N/A,N/A,0.03,0.08,1
