1,0.08,0.25,0.18,N/A,0.86,0.48,0.10,0.18,0.36,0.15,0.10,0.02,0.12,N/A,0.33,0.08,0.58,0.14,0.18
0.08,1,-0.01,-0.02,N/A,0.13,0.11,0.08,0.16,0.04,0.02,0.04,0.05,0.15,N/A,0.10,0.01,0.12,0.04,0.13
0.25,-0.01,1,0.03,N/A,0.24,0.02,0.20,0.13,0.34,0.07,-0.01,-0.02,-0.08,N/A,0.07,0.01,0.22,0.04,-0.00
0.18,-0.02,0.03,1,N/A,0.21,0.06,0.01,-0.01,0.08,0.30,0.02,0.00,0.00,N/A,0.20,0.00,0.18,-0.06,0.25
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.86,0.13,0.24,0.21,N/A,1,0.46,0.13,0.27,0.38,0.18,0.05,0.05,0.18,N/A,0.39,0.13,0.58,0.20,0.26
0.48,0.11,0.02,0.06,N/A,0.46,1,0.08,0.15,0.16,0.15,0.06,0.03,0.04,N/A,0.28,0.04,0.30,0.10,0.09
0.10,0.08,0.20,0.01,N/A,0.13,0.08,1,0.22,0.12,0.00,-0.01,-0.03,0.09,N/A,0.15,0.03,0.04,-0.03,0.06
0.18,0.16,0.13,-0.01,N/A,0.27,0.15,0.22,1,0.11,0.05,0.00,0.04,0.00,N/A,0.21,0.04,0.10,0.08,0.10
0.36,0.04,0.34,0.08,N/A,0.38,0.16,0.12,0.11,1,0.14,0.00,0.01,0.06,N/A,0.23,-0.01,0.32,0.08,0.14
0.15,0.02,0.07,0.30,N/A,0.18,0.15,0.00,0.05,0.14,1,-0.01,0.01,0.01,N/A,0.24,0.07,0.16,-0.02,0.14
0.10,0.04,-0.01,0.02,N/A,0.05,0.06,-0.01,0.00,0.00,-0.01,1,0.00,0.03,N/A,-0.00,-0.02,0.07,0.02,0.02
0.02,0.05,-0.02,0.00,N/A,0.05,0.03,-0.03,0.04,0.01,0.01,0.00,1,0.01,N/A,0.01,0.01,0.03,-0.01,0.03
0.12,0.15,-0.08,0.00,N/A,0.18,0.04,0.09,0.00,0.06,0.01,0.03,0.01,1,N/A,0.12,0.02,0.07,0.03,0.61
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.33,0.10,0.07,0.20,N/A,0.39,0.28,0.15,0.21,0.23,0.24,-0.00,0.01,0.12,N/A,1,0.10,0.28,0.11,0.17
0.08,0.01,0.01,0.00,N/A,0.13,0.04,0.03,0.04,-0.01,0.07,-0.02,0.01,0.02,N/A,0.10,1,0.09,0.02,0.02
0.58,0.12,0.22,0.18,N/A,0.58,0.30,0.04,0.10,0.32,0.16,0.07,0.03,0.07,N/A,0.28,0.09,1,0.19,0.13
0.14,0.04,0.04,-0.06,N/A,0.20,0.10,-0.03,0.08,0.08,-0.02,0.02,-0.01,0.03,N/A,0.11,0.02,0.19,1,-0.01
0.18,0.13,-0.00,0.25,N/A,0.26,0.09,0.06,0.10,0.14,0.14,0.02,0.03,0.61,N/A,0.17,0.02,0.13,-0.01,1
