1,0.04,0.35,0.19,0.21,0.16,0.58,0.33,0.13,0.26,0.29,0.27,0.41,0.22,0.31,0.47,0.32
0.04,1,0.01,0.01,-0.00,-0.01,0.07,0.21,0.02,0.01,0.01,0.16,0.08,0.41,0.00,0.13,0.18
0.35,0.01,1,0.16,0.19,0.01,0.30,0.40,0.16,0.22,0.38,0.29,0.30,0.20,0.19,0.41,0.29
0.19,0.01,0.16,1,0.05,0.08,0.11,0.34,0.10,0.08,0.19,0.19,0.25,0.28,0.21,0.25,0.14
0.21,-0.00,0.19,0.05,1,0.03,0.22,0.19,0.09,0.12,0.18,0.09,0.21,0.18,0.20,0.23,0.10
0.16,-0.01,0.01,0.08,0.03,1,0.04,0.04,-0.01,0.05,0.01,0.05,0.14,0.04,0.07,0.08,0.01
0.58,0.07,0.30,0.11,0.22,0.04,1,0.26,0.08,0.14,0.20,0.20,0.36,0.20,0.22,0.44,0.29
0.33,0.21,0.40,0.34,0.19,0.04,0.26,1,0.23,0.11,0.27,0.32,0.48,0.33,0.12,0.39,0.23
0.13,0.02,0.16,0.10,0.09,-0.01,0.08,0.23,1,-0.01,0.01,0.14,0.09,0.07,0.10,0.11,0.05
0.26,0.01,0.22,0.08,0.12,0.05,0.14,0.11,-0.01,1,0.13,0.07,0.12,0.06,0.07,0.12,0.40
0.29,0.01,0.38,0.19,0.18,0.01,0.20,0.27,0.01,0.13,1,0.32,0.26,0.17,0.15,0.34,0.25
0.27,0.16,0.29,0.19,0.09,0.05,0.20,0.32,0.14,0.07,0.32,1,0.24,0.15,0.21,0.30,0.22
0.41,0.08,0.30,0.25,0.21,0.14,0.36,0.48,0.09,0.12,0.26,0.24,1,0.27,0.24,0.35,0.28
0.22,0.41,0.20,0.28,0.18,0.04,0.20,0.33,0.07,0.06,0.17,0.15,0.27,1,0.19,0.28,0.19
0.31,0.00,0.19,0.21,0.20,0.07,0.22,0.12,0.10,0.07,0.15,0.21,0.24,0.19,1,0.27,0.19
0.47,0.13,0.41,0.25,0.23,0.08,0.44,0.39,0.11,0.12,0.34,0.30,0.35,0.28,0.27,1,0.31
0.32,0.18,0.29,0.14,0.10,0.01,0.29,0.23,0.05,0.40,0.25,0.22,0.28,0.19,0.19,0.31,1
