1,0.56,N/A,0.08,0.40,0.26,0.25,0.27,0.61,0.16,0.04,0.13,-0.01,N/A,0.17,0.08,0.28,0.01,0.13,0.01,0.10,0.11,0.19,0.26,0.05,0.08,0.23,0.09,0.61,0.26,0.44,N/A,0.09,0.11,0.44,0.18,0.14,0.15,0.05,0.23,0.04,N/A,0.05
0.56,1,N/A,0.17,0.28,0.28,0.31,0.26,0.94,0.21,0.05,0.17,0.01,N/A,0.21,0.13,0.27,0.00,0.06,-0.00,0.09,0.14,0.24,0.29,0.18,-0.00,0.34,-0.01,0.35,0.30,0.40,N/A,0.07,0.04,0.36,0.13,0.14,0.16,0.05,0.21,0.05,N/A,0.22
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.08,0.17,N/A,1,0.12,0.13,0.13,0.08,0.17,0.01,0.01,0.07,0.01,N/A,0.09,-0.02,0.03,0.00,0.02,-0.03,-0.02,0.04,-0.02,0.07,0.04,-0.01,0.14,0.05,0.07,0.12,0.07,N/A,-0.03,0.02,0.09,-0.02,-0.00,0.12,0.05,0.09,0.01,N/A,-0.01
0.40,0.28,N/A,0.12,1,0.37,0.54,0.43,0.28,0.22,0.05,0.19,0.04,N/A,0.38,0.20,0.33,0.04,0.14,0.05,0.12,0.12,0.29,0.48,0.10,0.05,0.36,0.02,0.35,0.57,0.50,N/A,0.18,0.16,0.58,0.27,0.10,0.19,0.08,0.58,0.12,N/A,0.09
0.26,0.28,N/A,0.13,0.37,1,0.50,0.35,0.25,0.32,0.09,0.18,0.06,N/A,0.27,0.24,0.41,0.06,0.13,0.03,0.05,0.26,0.26,0.49,0.30,0.01,0.50,0.11,0.20,0.48,0.47,N/A,0.17,0.31,0.43,0.20,0.26,0.27,0.10,0.45,0.13,N/A,0.17
0.25,0.31,N/A,0.13,0.54,0.50,1,0.65,0.27,0.32,0.09,0.19,0.06,N/A,0.66,0.50,0.53,0.08,0.16,0.06,0.17,0.24,0.46,0.74,0.20,0.09,0.52,0.08,0.14,0.80,0.69,N/A,0.17,0.29,0.71,0.46,0.18,0.39,0.16,0.80,0.23,N/A,0.18
0.27,0.26,N/A,0.08,0.43,0.35,0.65,1,0.26,0.19,0.06,0.28,0.05,N/A,0.59,0.43,0.44,0.07,0.20,0.04,0.11,0.17,0.40,0.56,0.14,0.05,0.45,0.04,0.18,0.63,0.62,N/A,0.15,0.24,0.65,0.39,0.23,0.37,0.12,0.62,0.37,N/A,0.14
0.61,0.94,N/A,0.17,0.28,0.25,0.27,0.26,1,0.18,0.06,0.13,-0.02,N/A,0.19,0.12,0.24,0.01,0.06,0.01,0.10,0.12,0.22,0.24,0.12,0.01,0.31,0.00,0.40,0.29,0.37,N/A,0.06,0.03,0.35,0.13,0.11,0.15,0.07,0.19,0.07,N/A,0.16
0.16,0.21,N/A,0.01,0.22,0.32,0.32,0.19,0.18,1,0.01,0.14,0.02,N/A,0.18,0.20,0.38,0.07,0.01,0.11,0.05,0.24,0.18,0.35,0.04,0.00,0.39,0.07,0.02,0.28,0.37,N/A,0.15,0.16,0.25,0.14,0.14,0.24,0.08,0.25,0.14,N/A,0.08
0.04,0.05,N/A,0.01,0.05,0.09,0.09,0.06,0.06,0.01,1,0.02,-0.01,N/A,0.07,0.03,0.09,-0.02,0.03,0.01,0.01,0.02,0.13,0.10,0.01,0.02,0.10,0.02,0.00,0.14,0.08,N/A,0.02,0.03,0.04,0.04,-0.01,0.02,-0.01,0.07,-0.02,N/A,0.02
0.13,0.17,N/A,0.07,0.19,0.18,0.19,0.28,0.13,0.14,0.02,1,0.03,N/A,0.21,0.13,0.15,0.01,0.27,0.04,0.05,0.12,0.16,0.20,0.15,0.01,0.21,0.10,0.05,0.20,0.28,N/A,0.02,0.08,0.25,0.15,0.11,0.18,0.03,0.23,0.06,N/A,0.11
-0.01,0.01,N/A,0.01,0.04,0.06,0.06,0.05,-0.02,0.02,-0.01,0.03,1,N/A,0.01,-0.01,0.14,0.01,0.03,-0.03,-0.03,0.03,0.21,0.03,0.01,0.01,0.00,0.00,-0.02,0.07,0.04,N/A,0.08,0.01,0.04,0.00,0.02,0.02,0.02,0.09,-0.02,N/A,0.02
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.17,0.21,N/A,0.09,0.38,0.27,0.66,0.59,0.19,0.18,0.07,0.21,0.01,N/A,1,0.38,0.37,0.04,0.17,0.01,0.21,0.16,0.34,0.55,0.12,0.12,0.34,0.05,0.12,0.61,0.52,N/A,0.11,0.17,0.57,0.37,0.16,0.28,0.17,0.59,0.24,N/A,0.14
0.08,0.13,N/A,-0.02,0.20,0.24,0.50,0.43,0.12,0.20,0.03,0.13,-0.01,N/A,0.38,1,0.28,0.10,0.17,0.05,0.04,0.16,0.41,0.48,0.17,0.06,0.31,0.01,0.09,0.41,0.38,N/A,0.08,0.18,0.37,0.31,0.10,0.43,0.03,0.39,0.20,N/A,0.13
0.28,0.27,N/A,0.03,0.33,0.41,0.53,0.44,0.24,0.38,0.09,0.15,0.14,N/A,0.37,0.28,1,0.07,0.11,0.09,0.12,0.16,0.33,0.50,0.21,0.09,0.52,0.04,0.12,0.53,0.59,N/A,0.17,0.25,0.47,0.29,0.20,0.35,0.14,0.46,0.14,N/A,0.18
0.01,0.00,N/A,0.00,0.04,0.06,0.08,0.07,0.01,0.07,-0.02,0.01,0.01,N/A,0.04,0.10,0.07,1,0.02,0.03,-0.01,0.39,0.07,0.07,0.01,0.01,0.14,0.03,0.00,0.06,0.08,N/A,-0.03,0.02,0.06,0.05,0.09,0.07,0.01,0.09,-0.01,N/A,0.00
0.13,0.06,N/A,0.02,0.14,0.13,0.16,0.20,0.06,0.01,0.03,0.27,0.03,N/A,0.17,0.17,0.11,0.02,1,0.04,0.03,0.09,0.10,0.21,0.02,-0.01,0.17,0.00,0.04,0.18,0.26,N/A,0.07,0.16,0.18,0.14,0.04,0.18,0.05,0.28,0.02,N/A,0.27
0.01,-0.00,N/A,-0.03,0.05,0.03,0.06,0.04,0.01,0.11,0.01,0.04,-0.03,N/A,0.01,0.05,0.09,0.03,0.04,1,0.02,0.02,0.03,0.09,-0.03,0.01,0.06,0.00,-0.00,0.08,0.11,N/A,0.01,-0.01,0.06,0.08,0.00,0.01,0.00,0.08,-0.01,N/A,-0.00
0.10,0.09,N/A,-0.02,0.12,0.05,0.17,0.11,0.10,0.05,0.01,0.05,-0.03,N/A,0.21,0.04,0.12,-0.01,0.03,0.02,1,0.02,0.01,0.13,0.07,-0.05,0.12,0.00,0.10,0.15,0.13,N/A,0.02,0.07,0.13,0.01,0.03,0.02,0.08,0.13,0.07,N/A,0.03
0.11,0.14,N/A,0.04,0.12,0.26,0.24,0.17,0.12,0.24,0.02,0.12,0.03,N/A,0.16,0.16,0.16,0.39,0.09,0.02,0.02,1,0.19,0.28,0.08,0.11,0.28,0.02,0.05,0.24,0.22,N/A,0.02,0.14,0.20,0.23,0.08,0.12,0.04,0.23,0.05,N/A,0.24
0.19,0.24,N/A,-0.02,0.29,0.26,0.46,0.40,0.22,0.18,0.13,0.16,0.21,N/A,0.34,0.41,0.33,0.07,0.10,0.03,0.01,0.19,1,0.42,0.18,0.08,0.34,0.08,0.12,0.47,0.45,N/A,0.19,0.13,0.40,0.27,0.04,0.23,0.11,0.41,0.13,N/A,0.16
0.26,0.29,N/A,0.07,0.48,0.49,0.74,0.56,0.24,0.35,0.10,0.20,0.03,N/A,0.55,0.48,0.50,0.07,0.21,0.09,0.13,0.28,0.42,1,0.20,0.06,0.60,0.06,0.16,0.74,0.67,N/A,0.19,0.30,0.66,0.40,0.18,0.43,0.12,0.69,0.17,N/A,0.19
0.05,0.18,N/A,0.04,0.10,0.30,0.20,0.14,0.12,0.04,0.01,0.15,0.01,N/A,0.12,0.17,0.21,0.01,0.02,-0.03,0.07,0.08,0.18,0.20,1,-0.01,0.21,0.01,0.13,0.19,0.24,N/A,0.02,0.20,0.19,0.07,0.12,0.21,0.10,0.13,0.04,N/A,0.11
0.08,-0.00,N/A,-0.01,0.05,0.01,0.09,0.05,0.01,0.00,0.02,0.01,0.01,N/A,0.12,0.06,0.09,0.01,-0.01,0.01,-0.05,0.11,0.08,0.06,-0.01,1,0.03,0.03,-0.01,0.07,0.08,N/A,-0.00,0.05,0.12,0.72,0.00,0.01,-0.03,0.06,-0.00,N/A,0.02
0.23,0.34,N/A,0.14,0.36,0.50,0.52,0.45,0.31,0.39,0.10,0.21,0.00,N/A,0.34,0.31,0.52,0.14,0.17,0.06,0.12,0.28,0.34,0.60,0.21,0.03,1,0.08,0.13,0.52,0.52,N/A,0.11,0.24,0.45,0.24,0.23,0.39,0.20,0.45,0.17,N/A,0.21
0.09,-0.01,N/A,0.05,0.02,0.11,0.08,0.04,0.00,0.07,0.02,0.10,0.00,N/A,0.05,0.01,0.04,0.03,0.00,0.00,0.00,0.02,0.08,0.06,0.01,0.03,0.08,1,-0.00,0.09,0.05,N/A,0.01,0.01,0.04,0.04,-0.03,0.01,0.02,0.06,-0.04,N/A,0.03
0.61,0.35,N/A,0.07,0.35,0.20,0.14,0.18,0.40,0.02,0.00,0.05,-0.02,N/A,0.12,0.09,0.12,0.00,0.04,-0.00,0.10,0.05,0.12,0.16,0.13,-0.01,0.13,-0.00,1,0.17,0.27,N/A,0.05,0.05,0.32,0.07,0.09,0.04,0.11,0.12,0.03,N/A,0.08
0.26,0.30,N/A,0.12,0.57,0.48,0.80,0.63,0.29,0.28,0.14,0.20,0.07,N/A,0.61,0.41,0.53,0.06,0.18,0.08,0.15,0.24,0.47,0.74,0.19,0.07,0.52,0.09,0.17,1,0.69,N/A,0.19,0.28,0.76,0.41,0.23,0.36,0.20,0.85,0.21,N/A,0.18
0.44,0.40,N/A,0.07,0.50,0.47,0.69,0.62,0.37,0.37,0.08,0.28,0.04,N/A,0.52,0.38,0.59,0.08,0.26,0.11,0.13,0.22,0.45,0.67,0.24,0.08,0.52,0.05,0.27,0.69,1,N/A,0.15,0.23,0.82,0.40,0.31,0.34,0.15,0.67,0.25,N/A,0.19
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.09,0.07,N/A,-0.03,0.18,0.17,0.17,0.15,0.06,0.15,0.02,0.02,0.08,N/A,0.11,0.08,0.17,-0.03,0.07,0.01,0.02,0.02,0.19,0.19,0.02,-0.00,0.11,0.01,0.05,0.19,0.15,N/A,1,0.07,0.13,0.07,-0.02,0.06,0.01,0.16,0.04,N/A,0.02
0.11,0.04,N/A,0.02,0.16,0.31,0.29,0.24,0.03,0.16,0.03,0.08,0.01,N/A,0.17,0.18,0.25,0.02,0.16,-0.01,0.07,0.14,0.13,0.30,0.20,0.05,0.24,0.01,0.05,0.28,0.23,N/A,0.07,1,0.24,0.21,0.22,0.19,0.08,0.24,0.05,N/A,-0.02
0.44,0.36,N/A,0.09,0.58,0.43,0.71,0.65,0.35,0.25,0.04,0.25,0.04,N/A,0.57,0.37,0.47,0.06,0.18,0.06,0.13,0.20,0.40,0.66,0.19,0.12,0.45,0.04,0.32,0.76,0.82,N/A,0.13,0.24,1,0.44,0.24,0.29,0.14,0.73,0.31,N/A,0.14
0.18,0.13,N/A,-0.02,0.27,0.20,0.46,0.39,0.13,0.14,0.04,0.15,0.00,N/A,0.37,0.31,0.29,0.05,0.14,0.08,0.01,0.23,0.27,0.40,0.07,0.72,0.24,0.04,0.07,0.41,0.40,N/A,0.07,0.21,0.44,1,0.15,0.20,0.02,0.40,0.14,N/A,0.11
0.14,0.14,N/A,-0.00,0.10,0.26,0.18,0.23,0.11,0.14,-0.01,0.11,0.02,N/A,0.16,0.10,0.20,0.09,0.04,0.00,0.03,0.08,0.04,0.18,0.12,0.00,0.23,-0.03,0.09,0.23,0.31,N/A,-0.02,0.22,0.24,0.15,1,0.05,0.02,0.17,0.07,N/A,0.00
0.15,0.16,N/A,0.12,0.19,0.27,0.39,0.37,0.15,0.24,0.02,0.18,0.02,N/A,0.28,0.43,0.35,0.07,0.18,0.01,0.02,0.12,0.23,0.43,0.21,0.01,0.39,0.01,0.04,0.36,0.34,N/A,0.06,0.19,0.29,0.20,0.05,1,0.05,0.29,0.07,N/A,0.10
