1,0.18,0.13,0.16,0.78,0.38,0.28,0.52,0.38,0.61,0.20,0.38,0.33
0.18,1,0.07,0.14,0.28,0.25,0.18,0.17,0.13,0.11,0.06,0.16,0.07
0.13,0.07,1,0.16,0.22,0.12,0.31,0.17,0.16,0.09,0.10,0.22,0.12
0.16,0.14,0.16,1,0.24,0.16,0.44,0.11,0.08,0.18,0.22,0.45,0.39
0.78,0.28,0.22,0.24,1,0.57,0.59,0.50,0.43,0.52,0.16,0.55,0.34
0.38,0.25,0.12,0.16,0.57,1,0.36,0.28,0.25,0.20,0.10,0.28,0.13
0.28,0.18,0.31,0.44,0.59,0.36,1,0.28,0.27,0.32,0.13,0.60,0.40
0.52,0.17,0.17,0.11,0.50,0.28,0.28,1,0.94,0.38,0.22,0.34,0.27
0.38,0.13,0.16,0.08,0.43,0.25,0.27,0.94,1,0.30,0.16,0.30,0.21
0.61,0.11,0.09,0.18,0.52,0.20,0.32,0.38,0.30,1,0.26,0.36,0.33
0.20,0.06,0.10,0.22,0.16,0.10,0.13,0.22,0.16,0.26,1,0.44,0.53
0.38,0.16,0.22,0.45,0.55,0.28,0.60,0.34,0.30,0.36,0.44,1,0.86
0.33,0.07,0.12,0.39,0.34,0.13,0.40,0.27,0.21,0.33,0.53,0.86,1
