0.73,0.23,0.31,0.20,N/A,0.33,0.14,0.12,0.69,0.50,0.11,N/A,N/A,0.16,0.73,0.26,0.24,0.39,0.08,1,0.28,0.14,0.20,0.65,0.20,0.72,0.29,0.22,0.28,0.20,N/A,0.35,0.37,0.23,0.05,0.14,0.10,0.24,0.13,0.31,0.73,0.25,0.17,0.15,0.16,0.21,0.07,0.07,0.27,0.23,0.16,0.18,0.21,0.32,N/A,0.14,0.43,0.74,0.56,0.18,N/A,N/A,0.04
0.20,0.14,0.31,0.14,N/A,0.19,0.02,0.02,0.39,0.13,0.10,N/A,N/A,0.13,0.21,0.11,0.09,0.13,0.00,0.28,1,-0.00,0.08,0.17,0.12,0.22,0.02,0.14,0.12,0.16,N/A,0.19,0.25,0.02,0.18,-0.01,0.04,0.02,0.18,0.12,0.21,0.07,0.02,0.13,0.05,-0.00,-0.00,0.03,0.08,0.08,0.22,0.01,0.05,0.09,N/A,0.14,0.32,0.23,0.26,0.02,N/A,N/A,0.04
0.17,0.19,0.15,0.08,N/A,0.11,0.14,0.02,0.12,0.11,0.08,N/A,N/A,0.11,0.17,0.10,0.22,0.15,0.04,0.14,-0.00,1,0.03,0.15,0.04,0.16,0.04,0.15,0.11,0.20,N/A,0.10,0.14,0.02,0.03,0.05,0.08,0.14,0.05,0.11,0.17,0.13,0.10,0.08,0.03,0.08,0.31,0.05,0.06,0.04,-0.00,0.01,0.05,-0.05,N/A,-0.04,0.16,0.19,0.14,0.18,N/A,N/A,-0.01
0.30,0.21,0.30,0.13,N/A,0.08,0.20,0.01,0.14,0.26,0.01,N/A,N/A,0.04,0.29,0.10,0.13,0.14,0.03,0.20,0.08,0.03,1,0.29,0.09,0.27,0.30,0.16,0.11,0.03,N/A,0.07,0.14,0.10,0.03,0.04,0.06,0.10,0.02,0.16,0.29,0.15,0.15,0.04,0.06,0.07,-0.01,0.02,0.14,0.09,0.14,0.00,0.08,0.00,N/A,0.05,0.07,0.28,0.16,0.04,N/A,N/A,0.04
0.84,0.21,0.42,0.27,N/A,0.23,0.17,0.14,0.56,0.62,0.21,N/A,N/A,0.12,0.89,0.24,0.21,0.33,0.04,0.65,0.17,0.15,0.29,1,0.24,0.82,0.31,0.22,0.27,0.20,N/A,0.30,0.41,0.28,0.06,0.17,0.15,0.26,0.13,0.41,0.89,0.31,0.17,0.15,0.22,0.26,0.15,0.15,0.29,0.29,0.14,0.07,0.23,0.06,N/A,0.09,0.25,0.77,0.50,0.12,N/A,N/A,0.02
0.21,0.02,0.10,0.06,N/A,0.10,0.14,0.08,0.19,0.13,0.08,N/A,N/A,0.08,0.22,0.05,0.05,0.21,0.01,0.20,0.12,0.04,0.09,0.24,1,0.27,0.08,-0.01,0.08,0.28,N/A,0.14,0.25,0.01,0.01,0.32,0.01,0.07,0.15,0.16,0.22,0.04,0.11,0.10,0.09,0.06,0.09,0.01,0.07,0.42,0.00,0.03,0.11,0.05,N/A,0.02,0.22,0.22,0.17,0.02,N/A,N/A,-0.03
0.84,0.24,0.38,0.24,N/A,0.32,0.23,0.12,0.60,0.63,0.19,N/A,N/A,0.17,0.87,0.26,0.25,0.39,0.05,0.72,0.22,0.16,0.27,0.82,0.27,1,0.34,0.22,0.32,0.20,N/A,0.40,0.46,0.33,0.08,0.23,0.20,0.29,0.16,0.40,0.87,0.29,0.21,0.27,0.20,0.29,0.12,0.17,0.35,0.28,0.12,0.09,0.24,0.06,N/A,0.11,0.40,0.81,0.60,0.18,N/A,N/A,0.04
0.31,0.13,0.23,0.20,N/A,0.16,0.12,0.07,0.18,0.30,0.05,N/A,N/A,0.02,0.33,0.09,0.11,0.18,0.04,0.29,0.02,0.04,0.30,0.31,0.08,0.34,1,0.10,0.14,0.05,N/A,0.16,0.20,0.13,-0.00,0.07,0.14,0.10,0.04,0.19,0.32,0.16,0.09,0.19,0.05,0.25,0.05,0.08,0.11,0.10,-0.01,0.00,0.11,0.04,N/A,0.03,0.13,0.31,0.22,0.06,N/A,N/A,0.06
0.22,0.46,0.27,0.04,N/A,0.04,0.08,-0.02,0.18,0.30,0.02,N/A,N/A,0.01,0.23,0.17,0.36,0.20,0.04,0.22,0.14,0.15,0.16,0.22,-0.01,0.22,0.10,1,0.09,0.04,N/A,0.09,0.18,0.15,0.12,0.01,0.02,0.12,-0.01,0.12,0.22,0.41,0.04,0.10,0.25,0.14,0.03,-0.03,0.09,0.06,0.01,0.06,0.17,-0.03,N/A,-0.01,0.12,0.26,0.16,0.04,N/A,N/A,-0.01
0.30,0.09,0.17,0.20,N/A,0.21,0.09,0.07,0.26,0.21,0.08,N/A,N/A,0.07,0.31,0.12,0.16,0.24,-0.01,0.28,0.12,0.11,0.11,0.27,0.08,0.32,0.14,0.09,1,0.23,N/A,0.09,0.18,0.05,0.00,0.09,0.19,0.13,0.13,0.12,0.31,0.19,0.05,0.07,0.05,0.06,0.03,0.08,0.11,0.12,0.04,-0.00,0.09,-0.03,N/A,0.09,0.17,0.32,0.32,0.07,N/A,N/A,0.03
0.19,0.08,0.14,0.10,N/A,0.23,0.02,0.08,0.18,0.13,0.01,N/A,N/A,0.01,0.22,0.07,0.07,0.21,-0.01,0.20,0.16,0.20,0.03,0.20,0.28,0.20,0.05,0.04,0.23,1,N/A,0.12,0.29,0.01,0.02,0.24,0.04,0.06,0.29,0.07,0.22,0.13,0.03,0.25,0.08,0.11,0.22,0.04,0.10,0.33,-0.00,0.01,0.09,0.03,N/A,0.08,0.24,0.22,0.19,0.06,N/A,N/A,-0.01
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.34,0.13,0.16,0.10,N/A,0.15,0.08,-0.01,0.31,0.26,0.18,N/A,N/A,0.17,0.32,0.15,0.14,0.33,0.01,0.35,0.19,0.10,0.07,0.30,0.14,0.40,0.16,0.09,0.09,0.12,N/A,1,0.27,0.15,0.06,0.06,-0.00,0.23,0.12,0.28,0.32,0.11,0.11,0.16,0.14,0.14,0.08,0.07,0.20,0.14,0.09,0.09,0.05,0.06,N/A,0.07,0.41,0.39,0.52,0.04,N/A,N/A,0.03
0.40,0.21,0.26,0.18,N/A,0.19,0.11,0.12,0.36,0.34,0.11,N/A,N/A,0.06,0.42,0.11,0.16,0.32,0.05,0.37,0.25,0.14,0.14,0.41,0.25,0.46,0.20,0.18,0.18,0.29,N/A,0.27,1,0.13,0.02,0.37,0.21,0.18,0.33,0.26,0.42,0.26,0.13,0.35,0.15,0.23,0.12,0.06,0.22,0.25,0.04,0.12,0.15,0.11,N/A,0.10,0.29,0.43,0.42,0.06,N/A,N/A,-0.01
0.33,0.09,0.10,0.08,N/A,0.14,0.02,-0.03,0.18,0.12,0.08,N/A,N/A,0.13,0.29,0.05,0.09,0.07,-0.00,0.23,0.02,0.02,0.10,0.28,0.01,0.33,0.13,0.15,0.05,0.01,N/A,0.15,0.13,1,-0.01,0.14,-0.00,0.05,0.10,0.09,0.29,0.12,0.04,0.14,0.01,0.02,0.02,0.13,0.04,0.09,-0.00,-0.01,0.07,0.05,N/A,0.17,0.09,0.27,0.19,0.05,N/A,N/A,-0.00
0.05,0.09,0.16,0.00,N/A,0.00,0.19,-0.00,0.09,0.07,0.01,N/A,N/A,0.03,0.05,0.06,0.08,0.05,-0.03,0.05,0.18,0.03,0.03,0.06,0.01,0.08,-0.00,0.12,0.00,0.02,N/A,0.06,0.02,-0.01,1,-0.02,-0.00,-0.00,0.01,0.11,0.05,0.01,0.15,0.02,-0.01,0.03,0.06,-0.00,0.08,0.01,-0.01,0.00,-0.02,0.02,N/A,0.03,0.17,0.08,0.07,0.01,N/A,N/A,-0.01
0.15,0.09,0.15,0.12,N/A,0.02,0.04,0.16,0.12,0.05,0.03,N/A,N/A,-0.03,0.17,0.05,0.08,0.17,0.01,0.14,-0.01,0.05,0.04,0.17,0.32,0.23,0.07,0.01,0.09,0.24,N/A,0.06,0.37,0.14,-0.02,1,0.02,0.04,0.12,0.05,0.17,0.17,0.03,0.13,0.03,0.08,0.04,0.01,0.04,0.36,-0.01,-0.04,0.02,0.03,N/A,-0.01,0.18,0.14,0.11,0.03,N/A,N/A,-0.05
0.12,0.03,0.08,0.01,N/A,0.03,-0.00,0.02,0.07,0.07,0.06,N/A,N/A,0.02,0.13,0.09,0.07,0.13,0.01,0.10,0.04,0.08,0.06,0.15,0.01,0.20,0.14,0.02,0.19,0.04,N/A,-0.00,0.21,-0.00,-0.00,0.02,1,0.04,0.01,0.02,0.13,0.09,0.01,0.10,-0.00,0.03,0.01,-0.00,0.05,0.03,0.05,0.00,0.04,0.02,N/A,-0.00,0.16,0.13,0.15,0.09,N/A,N/A,0.01
0.27,0.10,0.11,0.07,N/A,0.14,0.20,0.03,0.18,0.20,0.06,N/A,N/A,0.12,0.27,0.04,0.10,0.24,-0.04,0.24,0.02,0.14,0.10,0.26,0.07,0.29,0.10,0.12,0.13,0.06,N/A,0.23,0.18,0.05,-0.00,0.04,0.04,1,0.06,0.15,0.27,0.12,0.16,0.14,0.20,0.16,0.09,-0.01,0.17,0.13,-0.01,0.03,0.06,0.04,N/A,0.06,0.16,0.29,0.24,0.05,N/A,N/A,0.04
0.17,0.05,0.14,0.14,N/A,0.13,0.03,0.01,0.11,0.10,0.13,N/A,N/A,0.14,0.17,0.07,0.10,0.18,-0.00,0.13,0.18,0.05,0.02,0.13,0.15,0.16,0.04,-0.01,0.13,0.29,N/A,0.12,0.33,0.10,0.01,0.12,0.01,0.06,1,0.09,0.17,0.03,0.03,0.17,0.00,-0.00,-0.00,0.01,0.06,0.10,-0.01,0.00,0.06,0.07,N/A,0.09,0.16,0.18,0.19,0.09,N/A,N/A,0.10
0.38,0.20,0.18,0.13,N/A,0.15,0.11,0.05,0.25,0.34,0.10,N/A,N/A,0.13,0.38,0.14,0.24,0.30,-0.03,0.31,0.12,0.11,0.16,0.41,0.16,0.40,0.19,0.12,0.12,0.07,N/A,0.28,0.26,0.09,0.11,0.05,0.02,0.15,0.09,1,0.38,0.14,0.09,0.04,0.07,0.14,0.06,0.05,0.19,0.12,0.02,0.01,0.06,0.10,N/A,0.13,0.26,0.36,0.38,0.04,N/A,N/A,0.09
0.94,0.24,0.38,0.28,N/A,0.27,0.19,0.16,0.61,0.63,0.18,N/A,N/A,0.14,1.00,0.24,0.23,0.35,0.05,0.73,0.21,0.17,0.29,0.89,0.22,0.87,0.32,0.22,0.31,0.22,N/A,0.32,0.42,0.29,0.05,0.17,0.13,0.27,0.17,0.38,1,0.30,0.18,0.17,0.22,0.29,0.13,0.16,0.32,0.25,0.12,0.07,0.26,0.10,N/A,0.13,0.30,0.87,0.57,0.18,N/A,N/A,0.07
0.31,0.52,0.29,0.12,N/A,0.12,0.09,0.05,0.23,0.29,0.12,N/A,N/A,0.08,0.30,0.19,0.38,0.29,0.01,0.25,0.07,0.13,0.15,0.31,0.04,0.29,0.16,0.41,0.19,0.13,N/A,0.11,0.26,0.12,0.01,0.17,0.09,0.12,0.03,0.14,0.30,1,0.07,0.20,0.27,0.08,0.08,0.04,0.15,0.17,0.02,0.01,0.23,0.02,N/A,0.12,0.17,0.29,0.25,0.05,N/A,N/A,-0.00
0.20,0.04,0.05,0.05,N/A,0.07,0.80,0.02,0.15,0.19,0.00,N/A,N/A,0.18,0.18,0.12,0.06,0.11,0.02,0.17,0.02,0.10,0.15,0.17,0.11,0.21,0.09,0.04,0.05,0.03,N/A,0.11,0.13,0.04,0.15,0.03,0.01,0.16,0.03,0.09,0.18,0.07,1,0.01,0.12,0.03,0.02,0.01,0.04,0.03,0.02,0.02,0.08,0.04,N/A,0.18,0.16,0.17,0.18,0.10,N/A,N/A,-0.03
0.18,0.23,0.28,0.02,N/A,0.20,0.04,-0.01,0.19,0.16,0.13,N/A,N/A,0.17,0.17,0.12,0.16,0.24,0.03,0.15,0.13,0.08,0.04,0.15,0.10,0.27,0.19,0.10,0.07,0.25,N/A,0.16,0.35,0.14,0.02,0.13,0.10,0.14,0.17,0.04,0.17,0.20,0.01,1,0.07,0.07,0.04,0.04,0.11,0.15,0.03,0.03,0.13,0.03,N/A,0.04,0.18,0.15,0.20,0.10,N/A,N/A,0.00
0.18,0.04,0.04,0.04,N/A,0.01,0.13,0.10,0.13,0.24,-0.05,N/A,N/A,0.05,0.22,0.08,0.07,0.10,0.04,0.16,0.05,0.03,0.06,0.22,0.09,0.20,0.05,0.25,0.05,0.08,N/A,0.14,0.15,0.01,-0.01,0.03,-0.00,0.20,0.00,0.07,0.22,0.27,0.12,0.07,1,0.15,-0.04,0.03,0.13,0.17,-0.00,0.00,0.40,-0.03,N/A,0.20,0.13,0.20,0.18,-0.04,N/A,N/A,-0.05
0.26,0.06,0.10,0.05,N/A,0.11,0.02,0.00,0.14,0.28,0.07,N/A,N/A,0.01,0.29,0.05,0.15,0.09,0.04,0.21,-0.00,0.08,0.07,0.26,0.06,0.29,0.25,0.14,0.06,0.11,N/A,0.14,0.23,0.02,0.03,0.08,0.03,0.16,-0.00,0.14,0.29,0.08,0.03,0.07,0.15,1,0.05,0.03,0.16,0.07,-0.01,0.07,0.19,-0.01,N/A,0.02,0.11,0.24,0.15,0.07,N/A,N/A,-0.00
0.12,0.10,0.08,0.03,N/A,0.15,0.03,0.03,0.11,0.11,0.05,N/A,N/A,-0.00,0.14,0.08,0.02,0.15,-0.03,0.07,-0.00,0.31,-0.01,0.15,0.09,0.12,0.05,0.03,0.03,0.22,N/A,0.08,0.12,0.02,0.06,0.04,0.01,0.09,-0.00,0.06,0.13,0.08,0.02,0.04,-0.04,0.05,1,0.05,0.06,0.03,0.01,0.00,0.02,-0.04,N/A,-0.02,0.17,0.13,0.11,0.05,N/A,N/A,-0.00
0.16,0.12,0.12,0.03,N/A,0.07,0.04,0.03,0.06,0.10,0.05,N/A,N/A,0.05,0.16,-0.01,0.22,0.11,0.02,0.07,0.03,0.05,0.02,0.15,0.01,0.17,0.08,-0.03,0.08,0.04,N/A,0.07,0.06,0.13,-0.00,0.01,-0.00,-0.01,0.01,0.05,0.16,0.04,0.01,0.04,0.03,0.03,0.05,1,-0.03,0.11,0.06,0.01,0.03,-0.06,N/A,0.06,0.06,0.13,0.13,0.05,N/A,N/A,0.12
0.33,0.13,0.19,0.11,N/A,0.12,0.03,0.02,0.21,0.28,0.03,N/A,N/A,0.04,0.32,0.18,0.15,0.24,-0.02,0.27,0.08,0.06,0.14,0.29,0.07,0.35,0.11,0.09,0.11,0.10,N/A,0.20,0.22,0.04,0.08,0.04,0.05,0.17,0.06,0.19,0.32,0.15,0.04,0.11,0.13,0.16,0.06,-0.03,1,0.09,0.02,0.02,0.11,-0.00,N/A,-0.01,0.17,0.35,0.26,-0.02,N/A,N/A,0.01
0.25,0.04,0.16,0.13,N/A,0.09,0.02,0.08,0.17,0.19,0.06,N/A,N/A,0.04,0.26,0.05,0.01,0.14,0.05,0.23,0.08,0.04,0.09,0.29,0.42,0.28,0.10,0.06,0.12,0.33,N/A,0.14,0.25,0.09,0.01,0.36,0.03,0.13,0.10,0.12,0.25,0.17,0.03,0.15,0.17,0.07,0.03,0.11,0.09,1,-0.02,0.01,0.06,0.01,N/A,0.02,0.16,0.24,0.15,0.05,N/A,N/A,-0.03
0.14,0.10,0.19,0.11,N/A,0.19,-0.01,0.00,0.16,0.12,0.05,N/A,N/A,0.20,0.13,0.08,0.20,0.12,0.07,0.16,0.22,-0.00,0.14,0.14,0.00,0.12,-0.01,0.01,0.04,-0.00,N/A,0.09,0.04,-0.00,-0.01,-0.01,0.05,-0.01,-0.01,0.02,0.12,0.02,0.02,0.03,-0.00,-0.01,0.01,0.06,0.02,-0.02,1,0.01,0.02,-0.00,N/A,-0.03,0.19,0.12,0.11,0.03,N/A,N/A,-0.01
0.08,0.03,0.05,-0.00,N/A,0.01,0.04,-0.00,0.13,0.06,-0.04,N/A,N/A,0.01,0.07,0.02,0.14,0.02,0.00,0.18,0.01,0.01,0.00,0.07,0.03,0.09,0.00,0.06,-0.00,0.01,N/A,0.09,0.12,-0.01,0.00,-0.04,0.00,0.03,0.00,0.01,0.07,0.01,0.02,0.03,0.00,0.07,0.00,0.01,0.02,0.01,0.01,1,0.03,0.12,N/A,-0.01,0.09,0.08,0.09,-0.05,N/A,N/A,0.02
0.26,0.17,0.16,0.07,N/A,0.11,0.07,-0.02,0.20,0.28,0.04,N/A,N/A,0.12,0.27,0.11,0.20,0.12,0.10,0.21,0.05,0.05,0.08,0.23,0.11,0.24,0.11,0.17,0.09,0.09,N/A,0.05,0.15,0.07,-0.02,0.02,0.04,0.06,0.06,0.06,0.26,0.23,0.08,0.13,0.40,0.19,0.02,0.03,0.11,0.06,0.02,0.03,1,-0.00,N/A,0.12,0.10,0.23,0.19,0.01,N/A,N/A,-0.07
0.09,0.04,0.01,-0.06,N/A,0.07,0.05,0.01,0.12,-0.00,0.03,N/A,N/A,0.01,0.10,0.03,0.04,0.10,-0.07,0.32,0.09,-0.05,0.00,0.06,0.05,0.06,0.04,-0.03,-0.03,0.03,N/A,0.06,0.11,0.05,0.02,0.03,0.02,0.04,0.07,0.10,0.10,0.02,0.04,0.03,-0.03,-0.01,-0.04,-0.06,-0.00,0.01,-0.00,0.12,-0.00,1,N/A,0.14,0.18,0.11,0.12,0.00,N/A,N/A,-0.01
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
